ticket_id,customer_id,policy_id,ticket_open_date,ticket_close_date,issue_type,issue_severity,support_channel,resolution_status,resolution_time_hours,escalation_flag,repeat_ticket_flag,csat_score,refund_or_credit_given_flag,refund_or_credit_amount
TIC000576,CUST00305,POL00334,2025-08-28 00:00:00,,billing_issue,low,chat,escalated,8.19,1,1,1.0,0,0.0
TIC000577,CUST00852,POL00935,2025-10-31 00:00:00,2025-10-31 07:50:24.000000000,payment_failure,low,phone,resolved,7.84,0,1,3.0,0,0.0
TIC000578,CUST00745,POL00818,2025-08-31 00:00:00,2025-08-31 07:33:00.000000000,discount_dispute,low,phone,resolved,7.55,0,0,3.0,0,
TIC000579,CUST00090,POL01231,2025-06-22 00:00:00,,account_update_request,medium,email,escalated,23.86,1,0,,0,0.0
TIC000580,CUST00749,POL00822,2025-06-03 00:00:00,2025-06-04 01:54:36.000000000,app_login_issue,medium,phone,resolved,25.91,0,1,3.0,0,0.0
TIC000581,CUST00204,POL00221,2025-08-04 00:00:00,2025-08-04 20:22:12.000000000,payment_failure,medium,email,closed_no_action,20.37,0,0,,0,0.0
TIC000582,CUST00748,POL00821,2025-10-31 00:00:00,2025-10-31 00:30:00.000000000,app_login_issue,medium,email,resolved,0.5,0,0,3.0,0,
TIC000583,CUST00629,POL01223,2025-12-24 00:00:00,2025-12-24 09:40:48.000000000,discount_dispute,medium,phone,closed_no_action,9.68,0,0,,1,0.0
TIC000584,CUST00103,POL00111,2025-02-16 00:00:00,2025-02-17 08:34:12.000000000,policy_change_request,medium,email,resolved,32.57,0,0,3.0,0,0.0
TIC000585,CUST00269,POL00290,2025-06-27 00:00:00,2025-06-28 07:36:00.000000000,account_update_request,critical,phone,resolved,31.6,0,0,5.0,0,0.0
TIC000586,CUST00739,POL00811,2025-03-26 00:00:00,2025-03-26 01:55:48.000000000,account_update_request,low,email,resolved,1.93,0,1,4.0,1,40.97
TIC000587,CUST00324,POL00353,2025-06-04 00:00:00,2025-06-04 17:10:48.000000000,policy_change_request,medium,phone,resolved,17.18,0,1,5.0,1,4.96
TIC000588,CUST00172,POL00185,2025-05-06 00:00:00,,billing_issue,medium,phone,pending,8.76,0,0,,1,54.45
TIC000589,CUST01046,POL01138,2025-07-11 00:00:00,,app_login_issue,high,phone,escalated,33.51,1,0,2.0,0,0.0
TIC000590,CUST00300,POL00327,2025-06-26 00:00:00,2025-07-01 20:15:35.999999999,mileage_sync_issue,critical,self_service,resolved,140.26,0,0,3.0,0,0.0
TIC000591,CUST00881,POL00965,2025-10-09 00:00:00,2025-10-09 14:01:12.000000000,payment_failure,medium,phone,resolved,14.02,0,0,2.0,0,0.0
TIC000592,CUST00244,POL00264,2025-06-12 00:00:00,2025-06-12 12:10:12.000000000,billing_issue,medium,chat,resolved,12.17,0,0,5.0,0,0.0
TIC000593,CUST00746,POL00819,2025-06-17 00:00:00,,policy_change_request,medium,chat,pending,30.67,0,0,,1,19.33
TIC000594,CUST00796,POL00870,2025-11-02 00:00:00,2025-11-02 16:04:12.000000000,payment_failure,medium,email,resolved,16.07,0,0,4.0,0,0.0
TIC000595,CUST00647,POL00711,2025-09-08 00:00:00,2025-09-09 05:04:12.000000000,app_login_issue,medium,phone,resolved,29.07,0,0,1.0,1,14.4
TIC000596,CUST00520,POL01247,2025-04-02 00:00:00,,discount_dispute,medium,phone,pending,10.42,0,1,,0,0.0
TIC000597,CUST00678,POL00742,2025-06-24 00:00:00,,app_login_issue,medium,phone,pending,13.67,0,0,,0,0.0
TIC000598,CUST00228,POL01251,2025-11-03 00:00:00,2025-11-03 19:27:36.000000000,payment_failure,high,phone,resolved,19.46,0,1,3.0,0,0.0
TIC000599,CUST00147,POL00159,2025-11-27 00:00:00,2025-11-28 02:57:00.000000000,discount_dispute,medium,phone,closed_no_action,26.95,0,0,,0,0.0
TIC000600,CUST00263,POL00283,2025-09-13 00:00:00,2025-09-14 09:42:36.000000000,discount_dispute,high,chat,resolved,33.71,0,0,2.0,0,0.0
TIC000601,CUST00178,POL00191,2025-06-23 00:00:00,2025-06-23 19:45:00.000000000,payment_failure,medium,phone,resolved,19.75,0,0,4.0,0,0.0
TIC000602,CUST00337,POL00369,2025-08-06 00:00:00,2025-08-06 14:38:24.000000000,billing_issue ,medium,phone,resolved,14.64,0,0,4.0,0,0.0
TIC000603,CUST00581,POL00638,2025-07-18 00:00:00,2025-07-18 21:10:48.000000000,account_update_request,medium,self_service,closed_no_action,21.18,0,1,,0,0.0
TIC000604,CUST00063,POL00072,2025-05-14 00:00:00,2025-05-15 15:30:36.000000000,payment_failure,critical,phone,resolved,39.51,0,0,2.0,0,0.0
TIC000605,CUST00201,POL00218,2025-08-27 00:00:00,2025-08-27 07:22:12.000000000,mileage_sync_issue,low,phone,resolved,7.37,0,0,3.0,0,0.0
TIC000606,CUST00646,POL00710,2025-12-18 00:00:00,2025-12-19 09:12:36.000000000,mileage_sync_issue,medium,phone,resolved,33.21,0,1,4.0,0,0.0
TIC000607,CUST00244,POL00264,2025-10-22 00:00:00,2025-10-23 07:12:00.000000000,payment_failure,medium,self_service,resolved,31.2,0,0,2.0,0,0.0
TIC000608,CUST00851,POL00932,2025-01-06 00:00:00,2025-01-06 04:50:24.000000000,account update request,low,email,closed_no_action,4.84,0,0,,0,0.0
TIC000609,CUST00750,POL00823,2025-08-05 00:00:00,,app_login_issue,low,email,escalated,6.96,1,0,1.0,0,0.0
TIC000610,CUST00797,POL00871,2025-05-13 00:00:00,2025-05-13 09:00:00.000000000,mileage_sync_issue,low,phone,resolved,9.0,0,0,4.0,1,26.84
TIC000611,CUST01004,POL01096,2025-07-06 00:00:00,2025-07-06 11:40:48.000000000,mileage_sync_issue,medium,email,resolved,11.68,0,0,5.0,0,0.0
TIC000612,CUST00795,POL00869,2025-09-30 00:00:00,2025-09-30 18:22:48.000000000,payment_failure,medium,phone,resolved,18.38,0,0,4.0,0,0.0
TIC000613,CUST00485,POL00529,2025-04-12 00:00:00,2025-04-12 06:25:12.000000000,account_update_request,low,phone,resolved,6.42,0,0,4.0,0,0.0
TIC000614,CUST00687,POL00752,2025-01-26 00:00:00,2025-01-26 22:48:00.000000000,claim_status_question,medium,phone,resolved,22.8,0,0,2.0,0,0.0
TIC000615,CUST00554,POL00607,2025-01-13 00:00:00,2025-01-13 09:36:00.000000000,policy_change_request,low,email,resolved,9.6,0,0,4.0,1,44.88
TIC000616,CUST00335,POL00367,2025-05-31 00:00:00,,claim_status_question,medium,phone,pending,26.47,0,0,,0,0.0
TIC000617,CUST00784,POL00855,2025-01-09 00:00:00,2025-01-09 09:15:00.000000000,account_update_request,medium,chat,closed_no_action,9.25,0,0,,0,0.0
TIC000618,CUST00606,POL00665,2025-06-02 00:00:00,2025-06-02 03:18:00.000000000,app_login_issue,medium,email,resolved,3.3,0,0,2.0,0,0.0
TIC000619,CUST00668,POL00732,2025-01-19 00:00:00,2025-01-20 21:09:36.000000000,payment_failure,high,phone,resolved,45.16,0,0,5.0,1,0.0
TIC000620,CUST00330,POL00359,2025-02-13 00:00:00,2025-02-15 05:36:00.000000000,mileage_sync_issue,critical,phone,resolved,53.6,0,0,4.0,0,0.0
TIC000621,CUST00239,POL00259,2025-03-16 00:00:00,,account_update_request,critical,phone,pending,3.05,0,0,,0,0.0
TIC000622,CUST00808,POL00883,2025-05-21 00:00:00,2025-05-25 15:01:12.000000000,claim status question,high,email,resolved,111.02,0,0,4.0,0,0.0
TIC000623,CUST00983,POL01073,2025-10-19 00:00:00,,account_update_request,low,phone,escalated,3.38,1,0,1.0,0,0.0
TIC000624,CUST00075,POL00084,2025-02-09 00:00:00,,claim_status_question,medium,phone,escalated,13.47,1,1,,0,0.0
TIC000625,CUST00070,POL00079,2025-03-17 00:00:00,2025-03-17 23:54:36.000000000,mileage_sync_issue,medium,email,closed_no_action,23.91,0,1,,0,0.0
TIC000626,CUST00959,POL01050,2025-02-10 00:00:00,2025-02-10 20:52:12.000000000,claim_status_question,medium,email,closed_no_action,20.87,0,0,,0,0.0
TIC000627,CUST00792,POL00866,2025-07-25 00:00:00,2025-07-26 05:41:24.000000000,app_login_issue,medium,chat,resolved,29.69,0,0,5.0,0,0.0
TIC000628,CUST00483,POL00527,2025-12-01 00:00:00,2025-12-01 15:16:12.000000000,mileage_sync_issue,medium,phone,resolved,15.27,0,0,5.0,0,0.0
TIC000629,CUST00220,POL00239,2025-04-09 00:00:00,,policy_change_request,critical,phone,escalated,0.5,1,1,1.0,1,55.91
TIC000630,CUST00962,POL01053,2025-10-04 00:00:00,2025-10-05 03:07:12.000000000,Discount_Dispute,medium,phone,resolved,27.12,0,0,4.0,0,0.0
TIC000631,CUST00702,POL00767,2025-10-21 00:00:00,,account_update_request,low,phone,pending,0.54,0,0,,0,0.0
TIC000632,CUST00744,POL00817,2025-04-03 00:00:00,2025-04-03 06:31:48.000000000,policy_change_request,low,phone,resolved,6.53,0,0,2.0,0,0.0
TIC000633,CUST00010,POL00011,2025-07-28 00:00:00,2025-07-28 09:16:12.000000000,discount_dispute,low,phone,closed_no_action,9.27,0,0,,0,0.0
TIC000634,CUST00517,POL00563,2025-05-17 00:00:00,,account_update_request,medium,email,escalated,15.17,1,1,1.0,0,0.0
TIC000635,CUST00207,POL01227,2025-11-22 00:00:00,2025-11-23 02:42:00.000000000,claim_status_question,medium,phone,resolved,26.7,0,1,5.0,0,0.0
TIC000636,CUST00185,POL00199,2025-04-24 00:00:00,2025-04-24 02:14:24.000000000,discount_dispute,low,self_service,resolved,2.24,0,0,5.0,0,0.0
TIC000637,CUST00540,POL00590,2025-12-31 00:00:00,,account_update_request,low,email,pending,4.02,0,0,,0,0.0
TIC000638,CUST00762,POL01220,2025-06-18 00:00:00,,payment_failure,low,phone,escalated,6.85,1,0,1.0,1,35.12
TIC000639,CUST01051,POL01143,2025-01-07 00:00:00,,claim_status_question,high,phone,escalated,45.58,1,0,,0,0.0
TIC000640,CUST00638,POL00698,2025-06-13 00:00:00,2025-06-15 21:39:00.000000000,claim_status_question,high,phone,resolved,69.65,0,1,5.0,0,0.0
TIC000641,CUST00832,POL00911,2025-03-19 00:00:00,,account update request,medium,phone,pending,13.11,0,0,,0,0.0
TIC000642,CUST00392,POL00432,2025-09-30 00:00:00,,billing issue,high,email,pending,31.03,0,1,,0,0.0
TIC000643,CUST00480,POL00524,2025-07-26 00:00:00,2025-07-26 08:39:36.000000000,app_login_issue,low,email,resolved,8.66,0,0,2.0,0,0.0
TIC000644,CUST01075,POL01171,2025-02-10 00:00:00,2025-02-11 13:46:48.000000000,account_update_request,high,chat,resolved,37.78,0,0,4.0,1,0.84
TIC000645,CUST00386,POL00426,2025-09-29 00:00:00,,claim_status_question,low,phone,pending,8.29,0,0,,0,0.0
TIC000646,CUST00845,POL00925,2025-12-12 00:00:00,2025-12-13 18:22:48.000000000,account_update_request,high,chat,resolved,42.38,0,0,2.0,0,0.0
TIC000647,CUST00053,POL00061,2025-03-21 00:00:00,,billing_issue,high,email,escalated,43.59,1,1,,0,0.0
TIC000648,CUST00657,POL00721,2025-10-17 00:00:00,2025-10-19 11:41:24.000000000,payment_failure,high,self_service,resolved,59.69,0,0,5.0,1,0.0
TIC000649,CUST00533,POL00582,2025-10-12 00:00:00,,account_update_request,medium,phone,pending,34.18,0,1,,1,29.17
TIC000650,CUST01010,POL01101,2025-03-09 00:00:00,,payment_failure,high,email,escalated,43.25,1,0,3.0,0,0.0
TIC000651,CUST00233,POL00253,2025-02-19 00:00:00,2025-02-21 22:53:24.000000000,payment_failure,high,phone,resolved,70.89,0,1,,0,0.0
TIC000652,CUST00407,POL00448,2025-04-19 00:00:00,2025-04-20 22:09:00.000000000,mileage_sync_issue,high,email,resolved,46.15,0,0,3.0,0,0.0
TIC000653,CUST00299,POL00326,2025-07-25 00:00:00,,payment_failure,medium,chat,pending,17.01,0,0,,0,0.0
TIC000654,CUST00939,POL01029,2025-10-02 00:00:00,2025-10-02 08:02:23.999999999,payment_failure,low,chat,resolved,8.04,0,0,5.0,0,0.0
TIC000655,CUST00421,POL00462,2025-07-26 00:00:00,2025-07-26 09:13:48.000000000,account_update_request,low,chat,resolved,9.23,0,0,5.0,0,0.0
TIC000656,CUST00869,POL00951,2025-05-27 00:00:00,2025-05-27 03:24:00.000000000,account_update_request,medium,email,resolved,3.4,0,0,4.0,0,0.0
TIC000657,CUST00747,POL00820,2025-05-28 00:00:00,2025-05-28 16:50:24.000000000,app_login_issue,medium,email,resolved,16.84,0,0,1.0,0,0.0
TIC000658,CUST00999,POL01091,2025-06-21 00:00:00,2025-06-21 10:13:48.000000000,account_update_request,low,email,resolved,10.23,0,0,5.0,0,0.0
TIC000659,CUST00324,POL00353,2025-12-16 00:00:00,2025-12-16 04:56:24.000000000,mileage_sync_issue,medium,phone,closed_no_action,4.94,0,1,,0,0.0
TIC000660,CUST00720,POL00786,2025-10-25 00:00:00,,payment_failure,medium,phone,escalated,8.0,1,1,,0,0.0
TIC000661,CUST00769,POL00841,2025-04-07 00:00:00,2025-04-07 00:59:24.000000000,app_login_issue,low,email,resolved,0.99,0,1,5.0,0,0.0
TIC000662,CUST00419,POL00460,2025-03-12 00:00:00,2025-03-13 11:21:00.000000000,mileage_sync_issue,high,phone,resolved,35.35,0,0,2.0,0,0.0
TIC000663,CUST01073,POL01169,2025-07-29 00:00:00,2025-07-31 05:46:48.000000000,app_login_issue,critical,phone,resolved,53.78,0,0,5.0,0,0.0
TIC000664,CUST00606,POL00666,2025-11-09 00:00:00,,discount_dispute,medium,phone,pending,25.84,0,0,,0,0.0
TIC000665,CUST00313,POL00341,2025-10-19 00:00:00,,account_update_request,low,self_service,pending,8.5,0,1,,0,0.0
TIC000666,CUST00694,POL00759,2025-01-12 00:00:00,2025-01-12 04:07:12.000000000,payment_failure,low,chat,resolved,4.12,0,0,2.0,0,0.0
TIC000667,CUST00124,POL00133,2025-01-16 00:00:00,2025-01-16 05:42:36.000000000,discount_dispute,low,chat,closed_no_action,5.71,0,1,,0,0.0
TIC000668,CUST01085,POL01183,2025-08-25 00:00:00,2025-08-25 05:07:12.000000000,account_update_request,medium,chat,resolved,5.12,0,0,5.0,0,0.0
TIC000669,CUST00527,POL01236,2025-08-16 00:00:00,2025-08-17 21:58:48.000000000,discount_dispute,high,phone,resolved,45.98,0,1,,0,0.0
TIC000670,CUST00863,POL00945,2025-09-14 00:00:00,2025-09-14 20:47:24.000000000,mileage_sync_issue,medium,phone,resolved,20.79,0,0,2.0,0,0.0
TIC000671,CUST00619,POL00679,2025-03-23 00:00:00,,discount_dispute,low,chat,escalated,0.5,1,0,1.0,0,0.0
TIC000672,CUST00014,POL00015,2025-01-17 00:00:00,2025-01-17 03:30:36.000000000,payment_failure,low,self_service,closed_no_action,3.51,0,0,,0,0.0
TIC000673,CUST00879,POL00963,2025-07-17 00:00:00,,mileage_sync_issue,high,self_service,pending,60.24,0,0,,0,0.0
TIC000674,CUST00489,POL00533,2025-10-03 00:00:00,,mileage_sync_issue,high,chat,pending,39.55,0,0,,0,0.0
TIC000675,CUST01002,POL01094,2025-01-13 00:00:00,2025-01-13 08:37:48.000000000,account_update_request,medium,self_service,resolved,8.63,0,0,4.0,0,0.0
TIC000676,CUST00549,POL00600,2025-07-23 00:00:00,2025-07-23 04:24:00.000000000,app_login_issue,low,phone,resolved,4.4,0,0,5.0,0,0.0
TIC000677,CUST00681,POL00745,2025-07-24 00:00:00,2025-07-24 03:33:36.000000000,account_update_request,low,phone,resolved,3.56,0,0,1.0,0,0.0
TIC000678,CUST00235,POL00255,2025-02-23 00:00:00,,billing_issue,medium,chat,pending,10.87,0,0,,0,0.0
TIC000679,CUST00494,POL00538,2025-10-24 00:00:00,2025-10-24 05:37:12.000000000,mileage_sync_issue,low,phone,closed_no_action,5.62,0,0,,0,0.0
TIC000680,CUST00318,POL00347,2025-07-07 00:00:00,2025-07-07 07:46:48.000000000,payment_failure,high,phone,resolved,7.78,0,0,1.0,0,0.0
TIC000681,CUST00270,POL00291,2025-05-05 00:00:00,,account_update_request,high,chat,escalated,87.62,1,1,3.0,0,0.0
TIC000682,CUST00497,POL00542,2025-02-19 00:00:00,2025-02-19 07:03:00.000000000,claim_status_question,low,chat,resolved,7.05,0,1,2.0,0,0.0
TIC000683,CUST00140,POL00152,2025-08-23 00:00:00,2025-08-23 10:58:48.000000000,account_update_request,low,email,resolved,10.98,0,0,2.0,0,0.0
TIC000684,CUST00618,POL00678,2025-08-19 00:00:00,2025-08-20 15:48:00.000000000,policy_change_request,medium,self_service,resolved,39.8,0,0,4.0,1,24.32
TIC000685,CUST00374,POL01218,2025-01-19 00:00:00,2025-01-19 23:08:24.000000000,billing_issue,medium,chat,resolved,23.14,0,0,5.0,0,0.0
TIC000686,CUST00279,POL00304,2025-09-25 00:00:00,2025-09-25 05:49:48.000000000,policy_change_request,low,phone,resolved,5.83,0,0,,0,0.0
TIC000687,CUST00413,POL00453,2025-07-09 00:00:00,2025-07-10 00:54:36.000000000,claim_status_question,medium,phone,resolved,24.91,0,1,4.0,0,0.0
TIC000688,CUST00574,POL00629,2025-03-23 00:00:00,,policy_change_request,critical,phone,pending,85.56,0,0,,1,0.0
TIC000689,CUST00887,POL00974,2025-08-14 00:00:00,2025-08-15 22:34:12.000000000,policy_change_request,high,self_service,resolved,46.57,0,0,3.0,1,66.26
TIC000690,CUST00244,POL00264,2025-03-17 00:00:00,2025-03-17 12:02:24.000000000,policy_change_request,medium,phone,resolved,12.04,0,0,2.0,1,0.0
TIC000691,CUST00050,POL00058,2025-04-19 00:00:00,2025-04-19 20:40:12.000000000,policy_change_request,medium,phone,resolved,20.67,0,0,1.0,0,0.0
TIC000692,CUST01098,POL01197,2025-01-07 00:00:00,,policy_change_request,medium,chat,escalated,41.07,1,1,1.0,0,0.0
TIC000693,CUST00968,POL01059,2025-07-27 00:00:00,2025-07-27 04:06:36.000000000,account_update_request,medium,self_service,resolved,4.11,0,0,1.0,0,0.0
TIC000694,CUST00937,POL01027,2025-06-10 00:00:00,2025-06-10 18:53:24.000000000,claim_status_question,medium,email,resolved,18.89,0,0,4.0,0,0.0
TIC000695,CUST00318,POL00347,2025-09-26 00:00:00,2025-09-26 22:41:24.000000000,account_update_request,high,self_service,resolved,22.69,0,1,1.0,0,0.0
TIC000696,CUST00903,POL00992,2025-07-14 00:00:00,2025-07-14 00:30:00.000000000,app_login_issue,medium,email,closed_no_action,0.5,0,0,,1,11.16
TIC000697,CUST00124,POL00133,2025-06-25 00:00:00,2025-06-25 09:07:12.000000000,discount_dispute,low,phone,resolved,9.12,0,0,4.0,0,0.0
TIC000698,CUST00578,POL00634,2025-04-16 00:00:00,,discount_dispute,low,self_service,pending,4.48,0,0,,1,0.0
TIC000699,CUST00283,POL00308,2025-05-23 00:00:00,,mileage_sync_issue,medium,phone,escalated,13.16,1,1,2.0,0,0.0
TIC000700,CUST01071,POL01167,2025-11-23 00:00:00,2025-11-23 08:29:24.000000000,app_login_issue,low,chat,resolved,8.49,0,0,1.0,0,0.0
TIC000701,CUST00379,POL00415,2025-07-06 00:00:00,2025-07-06 12:15:00.000000000,app_login_issue,low,phone,resolved,12.25,0,0,2.0,0,0.0
TIC000702,CUST00950,POL01040,2025-02-04 00:00:00,,POLICY_CHANGE_REQUEST,low,email,escalated,5.7,1,0,2.0,1,0.0
TIC000703,CUST01004,POL01096,2025-10-03 00:00:00,2025-10-03 04:51:36.000000000,mileage_sync_issue,low,self_service,resolved,4.86,0,1,2.0,0,0.0
TIC000704,CUST01065,POL01161,2025-09-25 00:00:00,2025-09-26 12:06:00.000000000,discount_dispute,high,phone,resolved,36.1,0,0,4.0,0,0.0
TIC000705,CUST00460,POL00502,2025-05-12 00:00:00,2025-05-14 01:29:24.000000000,billing_issue,high,phone,resolved,49.49,0,0,4.0,0,0.0
TIC000706,CUST00428,POL00468,2025-12-20 00:00:00,2025-12-20 02:33:00.000000000,account update request,low,phone,resolved,2.55,0,0,2.0,0,0.0
TIC000707,CUST00074,POL00083,2025-11-08 00:00:00,,policy_change_request,medium,phone,pending,15.32,0,0,,0,0.0
TIC000708,CUST00523,POL00569,2025-02-16 00:00:00,2025-02-16 12:39:36.000000000,discount_dispute,low,email,closed_no_action,12.66,0,0,,0,0.0
TIC000709,CUST00253,POL00272,2025-09-25 00:00:00,2025-09-25 07:36:36.000000000,policy_change_request,low,self_service,resolved,7.61,0,0,3.0,0,0.0
TIC000710,CUST00386,POL00426,2025-04-27 00:00:00,2025-04-29 03:24:00.000000000,discount_dispute,high,phone,resolved,51.4,0,1,2.0,0,0.0
TIC000711,CUST00891,POL00978,2025-08-26 00:00:00,,mileage_sync_issue,low,phone,escalated,5.98,1,1,3.0,0,0.0
TIC000712,CUST00097,POL00105,2025-06-13 00:00:00,2025-06-13 12:06:00.000000000,mileage_sync_issue,low,self_service,closed_no_action,12.1,0,1,,0,0.0
TIC000713,CUST00828,POL00906,2025-02-12 00:00:00,2025-02-15 21:46:12.000000000,account_update_request,critical,email,resolved,93.77,0,0,4.0,0,0.0
TIC000714,CUST01022,POL01111,2025-10-29 00:00:00,,discount_dispute,high,phone,escalated,47.11,1,1,1.0,1,23.71
TIC000715,CUST00098,POL01226,2025-09-07 00:00:00,,policy_change_request,low,phone,pending,13.0,0,1,,0,0.0
TIC000716,CUST01070,POL01166,2025-01-05 00:00:00,,payment_failure,critical,chat,pending,130.82,0,0,,1,15.35
TIC000717,CUST00360,POL01259,2025-08-22 00:00:00,2025-08-22 02:49:12.000000000,app_login_issue,low,chat,resolved,2.82,0,0,5.0,0,0.0
TIC000718,CUST00472,POL00516,2025-07-28 00:00:00,,policy_change_request,medium,chat,pending,14.12,0,0,,0,0.0
TIC000719,CUST00331,POL00362,2025-06-18 00:00:00,2025-06-18 01:30:00.000000000,account_update_request,low,email,resolved,1.5,0,0,4.0,0,0.0
TIC000720,CUST00561,POL00614,2025-05-16 00:00:00,2025-05-19 03:58:12.000000000,discount_dispute,high,phone,resolved,75.97,0,0,1.0,0,0.0
TIC000721,CUST00210,POL00229,2025-04-04 00:00:00,2025-04-04 19:43:12.000000000,account_update_request,medium,chat,resolved,19.72,0,0,1.0,0,0.0
TIC000722,CUST00925,POL01016,2025-03-25 00:00:00,2025-03-25 09:37:48.000000000, billing_issue,medium,phone,resolved,9.63,0,0,,0,0.0
TIC000723,CUST00569,POL00624,2025-02-18 00:00:00,2025-02-18 03:49:48.000000000,account_update_request,low,email,resolved,3.83,0,1,5.0,0,0.0
TIC000724,CUST01014,POL01104,2025-04-04 00:00:00,2025-04-04 08:26:24.000000000,discount_dispute,low,email,resolved,8.44,0,0,4.0,1,0.0
TIC000725,CUST00204,POL00223,2025-04-29 00:00:00,2025-04-29 10:19:12.000000000,discount_dispute,medium,phone,resolved,10.32,0,0,5.0,0,0.0
TIC000726,CUST00195,POL00211,2025-12-17 00:00:00,,policy_change_request,medium,phone,pending,8.72,0,0,,1,35.89
TIC000727,CUST00166,POL01249,2025-04-18 00:00:00,2025-04-18 13:42:36.000000000,billing_issue,medium,chat,resolved,13.71,0,0,5.0,0,0.0
TIC000728,CUST00605,POL00664,2025-03-22 00:00:00,2025-03-22 14:48:00.000000000,discount_dispute,medium,phone,resolved,14.8,0,0,5.0,1,12.4
TIC000729,CUST00297,POL00324,2025-11-09 00:00:00,2025-11-10 18:12:36.000000000,billing_issue,high,phone,closed_no_action,42.21,0,0,,0,0.0
TIC000730,CUST00607,POL00667,2025-09-22 00:00:00,,account_update_request,medium,chat,escalated,16.69,1,0,1.0,0,0.0
TIC000731,CUST00783,POL00854,2025-05-18 00:00:00,2025-05-18 06:10:48.000000000,discount_dispute,low,phone,resolved,6.18,0,1,4.0,0,0.0
TIC000732,CUST00882,POL00967,2025-06-05 00:00:00,,claim_status_question,critical,self_service,pending,76.25,0,0,,0,0.0
TIC000733,CUST00573,POL00628,2025-06-20 00:00:00,2025-06-20 03:20:24.000000000,claim_status_question,low,chat,resolved,3.34,0,0,5.0,0,0.0
TIC000734,CUST00576,POL00631,2025-08-06 00:00:00,2025-08-06 03:07:48.000000000,payment_failure,low,phone,resolved,3.13,0,0,1.0,0,0.0
TIC000735,CUST00755,POL00828,2025-01-29 00:00:00,,payment_failure,medium,chat,pending,3.04,0,0,,0,0.0
TIC000736,CUST00854,POL00936,2025-05-21 00:00:00,2025-05-21 06:43:12.000000000,app_login_issue,low,phone,resolved,6.72,0,1,,0,0.0
TIC000737,CUST00700,POL00765,2025-01-13 00:00:00,2025-01-13 14:41:24.000000000,claim_status_question,medium,chat,resolved,14.69,0,0,5.0,0,
