policy_id,customer_id,vehicle_id,policy_start_date,policy_end_date,policy_type,coverage_level,deductible,risk_score,base_premium,telematics_discount_pct,loyalty_discount_pct,bundled_discount_pct,final_monthly_premium,payment_frequency,autopay_flag,policy_status,renewal_flag,churn_flag,cancellation_reason,payment_timeliness_score
POL00826,CUST00753,VEH00843,2025-01-11,2026-01-10,liability_only,enhanced,500,0.61,73.67,11.18,3,0.0,63.22,monthly,0,renewed,1,0,,98.4
POL00827,CUST00754,VEH00844,2024-01-12,2025-01-10,premium,enhanced,1000,0.638,107.73,2.65,5,0.0,99.49,quarterly,0,active,0,0,,63.7
POL00828,CUST00755,VEH00845,2024-05-02,2025-05-01,standard,basic,500,0.68,40.0,13.53,0,4.0,32.99,monthly,1,active,0,0,,86.7
POL00829,CUST00756,VEH00846,2024-04-29,2025-04-28,liability_only,comprehensive,1000,0.817,40.0,,0,4.0,36.4,monthly,1,lapsed,0,1,price_increase,69.7
POL00830,CUST00757,VEH00847,2024-03-25,2025-03-24,full_coverage,enhanced,1000,0.727,109.71,,0,4.0,91.13,quarterly,1,active,0,0,,67.9
POL00831,CUST00758,VEH00848,2024-05-04,2025-05-03,premium,enhanced,500,0.746,44.07,14.71,0,4.0,35.82,quarterly,1,active,0,0,,54.8
POL00832,CUST00759,VEH00849,2025-05-15,2026-05-14,standard,enhanced,500,0.666,93.49,5.29,5,0.0,83.87,quarterly,1,cancelled,0,1,price_increase,81.5
POL00833,CUST00760,VEH00850,2025-06-05,2026-06-04,standard,enhanced,500,0.614,47.49,3.24,3,6.0,41.68,annual,0,active,0,0,,85.8
POL00834,CUST00761,VEH00851,2024-08-18,2025-08-17,premium,enhanced,1500,0.623,60.23,5.88,5,0.0,53.68,quarterly,1,renewed,1,0,,100.0
POL00835,CUST00762,VEH00852,2024-01-24,2025-01-22,liability_only,comprehensive,500,0.655,40.0,11.47,0,8.0,32.21,monthly,1,lapsed,0,1,price_increase,92.8
POL00836,CUST00763,VEH00853,2025-08-23,2026-08-22,premium,basic,500,0.698,70.98,0.0,0,4.0,68.14,monthly,0,active,0,0,,77.7
POL00837,CUST00764,VEH00854,2025-08-09,2026-08-08,full_coverage,comprehensive,1000,0.626,143.58,12.06,3,0.0,121.96,monthly,0,lapsed,0,1,price_increase,97.2
POL00838,CUST00765,VEH00855,2025-08-09,2026-08-08,full_coverage,enhanced,1000,0.589,87.06,6.76,0,0.0,81.17,monthly,1,cancelled,0,1,claim_dispute,69.2
POL00839,CUST00766,VEH00856,2025-05-06,2026-05-05,full_coverage,basic,500,0.646,40.0,8.53,7,0.0,33.79,annual,0,active,0,0,,94.3
POL00840,CUST00768,VEH00858,2024-10-07,2025-10-06,standard,basic,250,0.708,41.11,10.0,0,0.0,37.0,monthly,0,lapsed,0,1,moved_to_competitor,79.7
POL00841,CUST00769,VEH00859,2024-04-06,2025-04-05,full_coverage,enhanced,1000,0.805,135.26,9.12,0,4.0,117.51,monthly,1,renewed,1,0,,83.4
POL00842,CUST00770,VEH00860,2025-08-30,2026-08-29,full_coverage,basic,500,0.737,87.37,0.0,0,,87.37,quarterly,1,cancelled,0,1,service_issues,100.0
POL00843,CUST00772,VEH00862,2024-07-04,2025-07-03,full_coverage,enhanced,500,0.815,129.28,8.82,3,6.0,106.24,annual,0,renewed,1,0,,96.6
POL00844,CUST00772,VEH00863,2025-01-28,2026-01-27,full_coverage,enhanced,500,0.781,95.66,5.88,5,0.0,85.25,monthly,1,renewed,1,0,,100.0
POL00845,CUST00773,VEH00864,2025-05-10,2026-05-09,standard,basic,500,0.794,56.89,4.12,0,6.0,51.13,monthly,0,active,0,0,,82.6
POL00846,CUST00774,VEH00865,2025-03-20,2026-03-19,liability_only,enhanced,500,0.71,40.0,5.29,3,0.0,36.68,monthly,1, active,0,0,,87.3
POL00847,CUST00775,VEH00866,2024-11-01,2025-10-31,full_coverage,enhanced,1500,0.679,99.09,2.65,0,,92.5,monthly,0,lapsed,0,1,price_increase,87.1
POL00848,CUST00776,VEH00867,2025-08-08,2026-08-07,standard,comprehensive,1000,0.605,99.28,10.29,5,4.0,80.13,semiannual,1,cancelled,0,1,moved_to_competitor,71.3
POL00849,CUST00777,VEH00868,2024-05-08,2025-05-07,standard,enhanced,250,0.576,40.0,6.76,0,0.0,37.3,annual,1,active,0,0,,100.0
POL00850,CUST00778,VEH00869,2024-04-11,2025-04-10,full_coverage,comprehensive,500,0.752,133.14,10.29,3,0.0,115.45,monthly,1,renewed,1,0,,100.0
POL00851,CUST00779,VEH00870,2024-11-29,2025-11-28,liability_only,enhanced,500,0.736,60.94,14.41,7,6.0,44.24,annual,0,lapsed,0,1,billing_problems,57.8
POL00852,CUST00780,VEH00871,2024-03-06,2025-03-05,premium,comprehensive,250,0.729,94.61,7.35,3,4.0,81.03,quarterly,1,renewed,1,0,,96.7
POL00853,CUST00782,VEH00873,2025-07-04,2026-07-03,standard,enhanced,500,0.55,47.79,7.06,7,0.0,41.07,monthly,1,active,0,0,,82.7
POL00854,CUST00783,VEH00874,2024-07-08,2025-07-07,full_coverage,basic,250,0.731,101.47,6.18,0,4.0,91.14,monthly,1,active,0,0,,79.9
POL00855,CUST00784,VEH00875,2025-02-19,2026-02-18,premium,comprehensive,500,0.85,146.83,4.41,0,0.0,140.35,quarterly,0,active,0,0,,65.2
POL00856,CUST00785,VEH00876,2024-01-21,2025-01-19,standard,comprehensive,250,0.644,56.13,,0,0.0,52.83,semiannual,1,active,0,0,,67.9
POL00857,CUST00786,VEH00877,2025-02-07,2026-02-06,premium,enhanced,250,0.668,68.89,12.65,0,0.0,60.18,monthly,1,cancelled,0,1,price_increase,65.4
POL00858,CUST00787,VEH00878,2025-07-23,2026-07-22,standard,enhanced,1500,0.647,79.49,7.65,5,4.0,66.25,monthly,1,renewed,1,0,,100.0
POL00859,CUST00788,VEH00879,2025-07-03,2026-07-02,standard,comprehensive,1000,0.636,65.03,9.71,0,0.0,58.72,semiannual,0,active,0,0,,67.4
POL00860,CUST00789,VEH00880,2025-06-26,2026-06-25,liability_only,enhanced,1000,0.569,40.0,14.41,0,0.0,34.24,monthly,1,active,0,0,,76.5
POL00861,CUST00789,VEH00881,2025-05-15,2026-05-14,full_coverage,basic,1000,0.629,52.54,6.76,0,4.0,46.89,semiannual,1,active,0,0,,100.0
POL00862,CUST00790,VEH00882,2024-03-06,2025-03-05,liability_only,basic,1000,0.742,49.24,0.0,0,0.0,49.24,monthly,1,lapsed,0,1,billing_problems,98.8
POL00863,CUST00791,VEH00883,2025-06-15,2026-06-14,standard,enhanced,500,0.636,40.0,14.71,0,4.0,32.52,annual,1,cancelled,0,1,moved_to_competitor,84.4
POL00864,CUST00791,VEH00884,2025-08-21,2026-08-20,standard,basic,500,0.648,62.18,10.29,0,6.0,52.05,monthly,1,renewed,1,0,,75.0
POL00865,CUST00791,VEH00885,2025-07-05,2026-07-04,standard,basic,1000,0.613,54.77,9.71,0,0.0,49.45,monthly,1,renewed,1,0,,74.6
POL00866,CUST00792,VEH00886,2024-05-07,2025-05-06,premium,enhanced,1000,0.616,71.35,6.76,0,0.0,66.53,monthly,1,active,0,0,,67.3
POL00867,CUST00793,VEH00887,2024-07-31,2025-07-30,liability_only,comprehensive,500,0.904,89.28,6.47,0,,79.93,monthly,0,lapsed,0,1,claim_dispute,95.0
POL00868,CUST00794,VEH00888,2024-04-30,2025-04-29,standard,comprehensive,1000,0.719,73.07,12.94,0,,63.61,quarterly,1,active,0,0,,65.8
POL00869,CUST00795,VEH00889,2024-07-04,2025-07-03,standard,comprehensive,250,0.623,77.96,10.88,7,0.0,64.02,monthly,0,cancelled,0,1,claim_dispute,60.6
POL00870,CUST00796,VEH00890,2025-09-05,2026-09-04,liability_only,enhanced,1500,0.652,50.0,9.41,0,6.0,42.3,quarterly,1,cancelled,0,1,moved_to_competitor,78.3
POL00871,CUST00797,VEH00891,2024-07-03,2025-07-02,standard,enhanced,500,0.755,40.54,4.71,0,0.0,38.63,monthly,1,active,0,0,,78.9
POL00872,CUST00798,VEH00892,2024-01-06,2025-01-04,liability_only,basic,250,0.63,72.24,3.53,5,,66.08,monthly,0,lapsed,0,1,service_issues,78.3
POL00873,CUST00799,VEH00893,2025-07-22,2026-07-21,premium,enhanced,250,0.636,95.99,3.82,7,0.0,85.6,monthly,0,active,0,0,,76.2
POL00874,CUST00800,VEH00894,2025-04-02,2026-04-01,full_coverage,comprehensive,250,0.659,112.43,12.35,3,0.0,95.17,quarterly,1,lapsed,0,1,price_increase,81.3
POL00875,CUST00801,VEH00895,2024-11-17,2025-11-16,liability_only,basic,500,0.737,43.95,3.82,0,0.0,42.27,semiannual,1,renewed,1,0,,83.1
POL00876,CUST00802,VEH00896,2024-05-05,2025-05-04,standard,enhanced,500,0.787,51.66,2.65,0,6.0,47.19,quarterly,1,active,0,0,,88.6
POL00877,CUST00803,VEH00897,2024-02-10,2025-02-08,full_coverage,basic,500,0.596,96.63,7.94,0,6.0,83.16,monthly,1,active,0,0,,92.2
POL00878,CUST00804,VEH00898,2024-05-11,2025-05-10,liability_only,enhanced,500,0.603,61.01,9.41,5,0.0,52.22,monthly,0,cancelled,0,1,billing_problems,92.5
POL00879,CUST00804,VEH00899,2025-08-11,2026-08-10,full_coverage,comprehensive,500,0.585,91.96,7.94,0,,84.66,monthly,0,active,0,0,,83.7
POL00880,CUST00805,VEH00900,2024-07-30,2025-07-29,standard,basic,250,0.579,40.0,8.53,0,4.0,34.99,quarterly,1,active,0,0,,75.6
POL00881,CUST00806,VEH00901,2024-06-14,2025-06-13,full_coverage,basic,250,0.768,60.02,4.71,0,0.0,57.19,quarterly,0,lapsed,0,1,price_increase,54.5
POL00882,CUST00807,VEH00902,2024-03-30,2025-03-29,liability_only,basic,250,0.629,49.51,5.29,5,0.0,44.42,semiannual,0, renewed,1,0,,41.2
POL00883,CUST00808,VEH00903,2025-07-29,2026-07-28,liability_only,basic,500,0.747,50.14,3.24,3,0.0,47.01,semiannual,0,cancelled,0,1,billing_problems,100.0
POL00884,CUST00809,VEH00904,2024-09-19,2025-09-18,premium,comprehensive,1500,0.699,58.02,3.24,0,0.0,56.14,monthly,1,active,0,0,,100.0
POL00885,CUST00810,VEH00905,2024-02-05,2025-02-03,standard,basic,1000,0.662,55.05,4.12,0,6.0,49.48,monthly,0,lapsed,0,1,moved_to_competitor,85.5
POL00886,CUST00810,VEH00906,2024-03-27,2025-03-26,standard,basic,250,0.631,73.21,13.53,0,0.0,63.3,monthly,1,cancelled,0,1,moved_to_competitor,100.0
POL00887,CUST00811,VEH00907,2024-05-07,2025-05-06,full_coverage,enhanced,1500,0.68,58.03,7.35,3,8.0,47.38,annual,0,cancelled,0,1,service_issues,76.6
POL00888,CUST00812,VEH00908,2025-06-02,2026-06-01,standard,comprehensive,500,0.685,44.18,6.18,7,4.0,36.59,monthly,1,renewed,1,0,,77.7
POL00889,CUST00813,VEH00909,2024-11-01,2025-10-31,standard,enhanced,500,0.793,70.48,10.59,3,0.0,60.9,quarterly,1,renewed,1,0,,76.8
POL00890,CUST00814,VEH00910,2025-01-07,2026-01-06,standard,comprehensive,1000,0.747,87.5,,3,0.0,182.088,monthly,1,active,0,0,,67.2
POL00891,CUST00815,VEH00911,2025-07-11,2026-07-10,full_coverage,comprehensive,1000,0.776,65.72,1.76,0,4.0,61.93,monthly,1,cancelled,0,1,moved_to_competitor,97.3
POL00892,CUST00815,VEH00912,2024-06-24,2025-06-23,premium,enhanced,1000,0.656,71.2,13.82,7,6.0,52.1,quarterly,1,renewed,1,0,,90.1
POL00893,CUST00816,VEH00913,2025-03-09,2026-03-08,full_coverage,comprehensive,1000,0.748,128.14,8.82,0,0.0,116.84,quarterly,0,lapsed ,0,1,price_increase,99.0
POL00894,CUST00817,VEH00914,2024-01-01,2024-12-30,standard,enhanced,500,0.679,64.73,8.53,7,4.0,52.09,monthly,1,active ,0,0,,49.1
POL00895,CUST00818,VEH00915,2024-09-11,2025-09-10,standard,enhanced,500,0.707,75.6,8.82,3,0.0,66.66,monthly,0, cancelled,0,1,price_increase,82.9
POL00896,CUST00819,VEH00916,2024-11-03,2025-11-02,premium,comprehensive,500,0.725,78.12,12.94,0,0.0,68.01,quarterly,1,active,0,0,,81.6
POL00897,CUST00820,VEH00917,2024-02-17,2025-02-15,liability_only,comprehensive,1000,0.665,87.77,4.41,0,0.0,83.9,monthly,0,active,0,0,,88.9
POL00898,CUST00821,VEH00918,2025-06-15,2026-06-14,full_coverage,enhanced,1500,0.995,114.38,5.29,0,0.0,108.33,monthly,0,cancelled,0,1,price_increase,73.7
POL00899,CUST00822,VEH00919,2024-10-27,2025-10-26,standard,basic,1500,0.677,59.29,9.12,0,6.0,50.33,monthly,1,active,0,0,,68.1
POL00900,CUST00823,VEH00920,2025-06-30,2026-06-29,premium,enhanced,1000,0.625,60.25,8.53,3,4.0,50.89,monthly,0,active,0,0,,78.5
POL00901,CUST00824,VEH00921,2025-03-31,2026-03-30,standard,basic,250,0.669,48.72,14.41,5,0.0,39.26,monthly,0,lapsed,0,1,moved_to_competitor,58.3
POL00902,CUST00825,VEH00922,2024-05-23,2025-05-22,full_coverage,basic,250,0.604,89.31,7.06,7,0.0,76.75,monthly,1,cancelled,0,1,moved_to_competitor,100.0
POL00903,CUST00826,VEH00923,2025-08-13,2026-08-12,standard,enhanced,500,0.661,63.12,7.65,0,0.0,58.29,semiannual,0,renewed,1,0,,73.3
POL00904,CUST00826,VEH00924,2025-05-17,2026-05-16,standard,enhanced,1000,0.629,72.99,12.94,0,0.0,63.55,monthly,1,active,0,0,,98.2
POL00905,CUST00827,VEH00925,2024-11-16,2025-11-15,premium,enhanced,250,0.817,98.11,3.82,0,0.0,94.36,semiannual,1,active,0,0,,87.1
POL00906,CUST00828,VEH00926,2025-06-19,2026-06-18,full_coverage,enhanced,250,0.723,150.4,5.59,0,0.0,141.99,semiannual,0,active,0,0,,59.5
POL00907,CUST00829,VEH00927,2024-12-26,2025-12-25,standard,enhanced,500,0.618,43.81,4.41,0,4.0,40.13,quarterly,1,active,0,0,,61.0
POL00908,CUST00830,VEH00928,2025-09-12,2026-09-11,standard,enhanced,1000,0.79,62.32,,0,8.0,53.3,monthly,1,active,0,0,,78.8
POL00909,CUST00830,VEH00929,2025-07-05,2026-07-04,full_coverage,enhanced,1500,0.616,77.36,6.76,3,0.0,69.81,monthly,0,cancelled,0,1,billing_problems,93.9
POL00910,CUST00831,VEH00930,2025-06-06,2026-06-05,standard,basic,1000,0.673,73.42,2.35,3,4.0,66.56,quarterly,1,renewed,1,0,,86.8
POL00911,CUST00832,VEH00931,2024-08-02,2025-08-01,standard,basic,250,0.968,59.81,0.0,0,0.0,59.81,annual,0,active,0,0,,75.4
POL00912,CUST00833,VEH00932,2024-04-11,2025-04-10,standard,basic,500,0.578,92.71,,7,4.0,71.06,monthly,0,active,0,0,,97.4
POL00913,CUST00834,VEH00933,2024-02-15,2025-02-13,premium,comprehensive,1000,0.668,132.1,3.53,0,0.0,127.44,monthly,1,active,0,0,,84.3
POL00914,CUST00835,VEH00934,2024-08-30,2025-08-29,liability_only,basic,500,0.65,40.0,8.82,5,0.0,34.47,monthly,1,lapsed,0,1,price_increase,87.6
POL00915,CUST00836,VEH00935,2024-02-07,2025-02-05,standard,comprehensive,1000,0.77,80.82,0.0,3,0.0,78.4,monthly,0,lapsed,0,1,moved_to_competitor,100.0
POL00916,CUST00836,VEH00936,2024-07-11,2025-07-10,premium,enhanced,1500,0.695,60.76,6.18,0,0.0,57.01,annual,1,active,0,0,,82.9
POL00917,CUST00837,VEH00937,2024-05-25,2025-05-24,standard,basic,1500,0.574,43.19,14.71,0,0.0,36.84,monthly,1,active,0,0,,78.7
POL00918,CUST00838,VEH00938,2024-11-02,2025-11-01,full_coverage,enhanced,1000,0.623,56.14,,3,8.0,46.83,monthly,0,active,0,0,,89.0
POL00919,CUST00839,VEH00939,2024-08-08,2025-08-07,standard,comprehensive,1000,0.607,66.87,4.41,0,0.0,63.92,monthly,1,lapsed,0,1,price_increase,95.9
POL00920,CUST00840,VEH00940,2024-05-17,2025-05-16,premium,enhanced,1000,0.799,187.48,5.0,0,6.0,166.86,quarterly,0,active,0,0,,76.5
POL00921,CUST00841,VEH00941,2025-09-08,2026-09-07,standard,basic,250,0.72,65.92,,0,0.0,64.76,monthly,0,active,0,0,,100.0
POL00922,CUST00842,VEH00942,2025-07-19,2026-07-18,full_coverage,comprehensive,1500,0.64,58.14,6.18,0,4.0,52.22,monthly,1,cancelled,0,1,claim_dispute,81.4
POL00923,CUST00843,VEH00943,2024-08-09,2025-08-08,liability_only,basic,500,0.809,50.78,,0,0.0,47.19,monthly,0,cancelled,0,1,billing_problems,100.0
POL00924,CUST00844,VEH00944,2025-08-28,2026-08-27,premium,comprehensive,1000,0.664,125.69,9.12,5,0.0,107.94,semiannual,0,renewed,1,0,,56.6
POL00925,CUST00845,VEH00945,2025-01-02,2026-01-01,standard,enhanced,1000,0.62,58.41,8.53,3,0.0,51.68,monthly,1,cancelled,0,1,service_issues,78.5
POL00926,CUST00846,VEH00946,2024-10-11,2025-10-10,standard,comprehensive,1000,0.849,102.27,11.76,7,0.0,83.08,monthly,1,Active,0,0,,90.1
POL00927,CUST00847,VEH00947,2024-05-11,2025-05-10,standard,basic,250,0.648,40.0,8.82,7,4.0,32.07,monthly,0,active,0,0,,56.4
POL00928,CUST00848,VEH00948,2025-09-29,2026-09-28,liability_only,basic,1000,0.623,40.0,,5,0.0,34.94,quarterly,0,cancelled,0,1,billing_problems,100.0
POL00929,CUST00849,VEH00949,2025-03-08,2026-03-07,standard,enhanced,250,0.584,63.41,6.47,5,0.0,56.14,monthly,1,active,0,0,,100.0
POL00930,CUST00850,VEH00950,2024-03-17,2025-03-16,liability_only,enhanced,500,0.643,45.32,7.06,0,0.0,42.12,semiannual,1,active,0,0,,72.4
POL00931,CUST00850,VEH00951,2025-07-17,2026-07-16,standard,comprehensive,500,0.593,92.81,8.82,5,6.0,74.42,monthly,0,renewed,1,0,,96.2
POL00932,CUST00851,VEH00952,2024-09-18,2025-09-17,premium,enhanced,500,0.701,89.45,,5,0.0,75.25,monthly,1,renewed,1,0,,60.8
POL00933,CUST00851,VEH00953,2024-09-23,2025-09-22,liability_only,enhanced,500,0.676,46.19,8.24,7,0.0,39.15,monthly,0,active,0,0,,100.0
POL00934,CUST00852,VEH00954,2025-01-25,2026-01-24,premium,enhanced,1000,0.604,40.0,8.82,3,0.0,35.27,monthly,0,renewed,1,0,,73.9
POL00935,CUST00852,VEH00955,2024-06-16,2025-06-15,standard,basic,500,0.599,75.32,7.35,0,0.0,69.78,monthly,0,renewed,1,0,,98.7
POL00936,CUST00854,VEH00957,2025-02-13,2026-02-12,full_coverage,comprehensive,250,0.762,106.05,10.0,0,0.0,95.44,monthly,1,active,0,0,,100.0
POL00937,CUST00855,VEH00958,2025-04-12,2026-04-11,liability_only,basic,1000,0.73,83.45,0.0,0,0.0,83.45,semiannual,0,renewed,1,0,,100.0
POL00938,CUST00856,VEH00959,2024-03-26,2025-03-25,premium,enhanced,500,0.683,131.96,5.29,0,4.0,119.7,monthly,1,active,0,0,,79.8
POL00939,CUST00857,VEH00960,2024-09-17,2025-09-16,standard,basic,250,0.716,77.53,0.0,3,0.0,75.2,quarterly,1,active,0,0,,81.0
POL00940,CUST00858,VEH00961,2025-03-11,2026-03-10,standard,basic,250,0.597,44.0,9.12,0,0.0,39.99,monthly,1,active,0,0,,91.9
POL00941,CUST00859,VEH00962,2024-05-26,2025-05-25,liability_only,basic,1000,0.685,40.0,10.0,3,0.0,34.8,quarterly,1,active,0,0,,90.6
POL00942,CUST00860,VEH00963,2025-07-02,2026-07-01,liability_only,enhanced,500,0.752,90.8,,5,8.0,67.78,monthly,1,renewed,1,0,,61.4
POL00943,CUST00861,VEH00964,2024-07-27,2025-07-26,premium,enhanced,250,0.595,63.25,5.29,5,0.0,56.74,annual,0,cancelled,0,1,price_increase,70.2
POL00944,CUST00862,VEH00965,2024-03-13,2025-03-12,liability_only,basic,1500,0.579,74.41,5.88,0,0.0,70.03,monthly,0,active,0,0,,83.2
POL00945,CUST00863,VEH00966,2024-10-02,2025-10-01,standard,enhanced,500,0.546,45.34,10.0,0,0.0,40.81,monthly,0,active,0,0,,74.4
POL00946,CUST00864,VEH00967,2024-07-16,2025-07-15,standard,enhanced,1000,0.638,103.58,3.53,0,4.0,33.522999999999996,quarterly,0,Renewed,1,0,,79.0
POL00947,CUST00865,VEH00968,2025-01-16,2026-01-15,full_coverage,enhanced,1000,0.576,57.27,8.82,0,0.0,52.22,monthly,0,renewed,1,0,,78.1
POL00948,CUST00866,VEH00969,2025-07-31,2026-07-30,premium,basic,250,0.825,127.0,9.41,7,0.0,106.16,semiannual,1,active,0,0,,100.0
POL00949,CUST00867,VEH00970,2025-06-07,2026-06-06,liability_only,enhanced,1500,0.632,55.58,10.29,0,4.0,47.64,semiannual,1,active,0,0,,100.0
POL00950,CUST00868,VEH00971,2025-09-11,2026-09-10,liability_only,basic,500,0.756,73.66,6.76,5,4.0,62.05,monthly,1,renewed,1,0,,66.9
POL00951,CUST00869,VEH00972,2024-06-16,2025-06-15,liability_only,comprehensive,500,0.698,75.42,9.41,5,0.0,64.55,annual,1,active,0,0,,80.1
POL00952,CUST00870,VEH00973,2025-03-05,2026-03-04,standard,comprehensive,500,0.652,77.69,2.65,0,0.0,75.63,quarterly,0,renewed,1,0,,80.0
POL00953,CUST00871,VEH00974,2024-06-06,2025-06-05,full_coverage,comprehensive,500,0.609,89.64,,0,0.0,84.63,monthly,0,active,0,0,,74.6
POL00954,CUST00871,VEH00975,2024-11-19,2025-11-18,standard,comprehensive,500,0.632,78.32,7.94,0,0.0,72.1,semiannual,1,lapsed,0,1,price_increase,78.2
POL00955,CUST00872,VEH00976,2025-03-20,2026-03-19,standard,enhanced,500,0.721,48.97,7.35,0,,41.45,monthly,1,active,0,0,,62.4
POL00956,CUST00873,VEH00977,2025-01-23,2026-01-22,full_coverage,enhanced,500,0.585,101.47,8.53,5,4.0,83.68,semiannual,1,ACTIVE,0,0,,75.3
POL00957,CUST00874,VEH00978,2024-01-27,2025-01-25,full_coverage,comprehensive,500,0.71,135.73,10.59,0,0.0,121.36,annual,1,active,0,0,,31.2
POL00958,CUST00874,VEH00979,2025-09-10,2026-09-09,premium,basic,500,0.573,78.33,7.65,7,0.0,66.85,monthly,1,lapsed,0,1,moved_to_competitor,89.8
POL00959,CUST00875,VEH00980,2024-09-10,2025-09-09,full_coverage,comprehensive,1500,0.639,96.38,9.41,5,6.0,76.71,monthly,1,active,0,0,,100.0
POL00960,CUST00876,VEH00981,2024-03-20,2025-03-19,standard,enhanced,250,0.923,90.05,7.06,3,,77.39,annual,0,Active,0,0,,85.1
POL00961,CUST00877,VEH00982,2024-10-03,2025-10-02,premium,comprehensive,500,0.665,54.8,8.53,0,4.0,47.93,monthly,1,renewed,1,0,,73.2
POL00962,CUST00878,VEH00983,2024-05-07,2025-05-06,liability_only,enhanced,500,0.744,43.64,0.29,0,0.0,43.51,annual,1,renewed,1,0,,58.6
POL00963,CUST00879,VEH00984,2025-06-28,2026-06-27,liability_only,enhanced,1000,0.683,68.44,10.29,3,0.0,59.34,monthly,1,active,0,0,,61.6
POL00964,CUST00880,VEH00985,2024-04-22,2025-04-21,full_coverage,basic,1000,0.716,53.43,9.41,7,0.0,44.66,monthly,1,renewed,1,0,,93.1
POL00965,CUST00881,VEH00986,2025-07-15,2026-07-14,premium,enhanced,500,0.635,74.92,5.88,0,0.0,70.51,monthly,1,active,0,0,,54.3
POL00966,CUST00881,VEH00987,2025-02-20,2026-02-19,standard,basic,1000,0.727,40.0,6.76,0,0.0,37.3,annual,0,lapsed ,0,1,moved_to_competitor,78.5
POL00967,CUST00882,VEH00988,2024-03-08,2025-03-07,standard,basic,500,0.729,44.11,4.41,0,0.0,42.16,semiannual,1,cancelled,0,1,claim_dispute,87.6
POL00968,CUST00882,VEH00989,2024-12-03,2025-12-02,liability_only,basic,500,0.646,40.78,,5,0.0,38.74,monthly,0,Active,0,0,,72.2
POL00969,CUST00883,VEH00990,2024-04-01,2025-03-31,full_coverage,comprehensive,1000,0.587,101.31,9.41,0,6.0,85.7,monthly,0,active,0,0,,90.4
POL00970,CUST00884,VEH00991,2025-01-06,2026-01-05,premium,basic,250,0.682,103.76,5.88,0,0.0,97.66,monthly,0,active,0,0,,94.3
POL00971,CUST00885,VEH00992,2024-12-07,2025-12-06,liability_only,basic,1000,0.603,40.0,11.18,0,6.0,33.13,monthly,0,renewed,1,0,,89.8
POL00972,CUST00885,VEH00993,2024-10-06,2025-10-05,full_coverage,enhanced,500,0.806,54.95,7.06,5,0.0,48.32,quarterly,1,lapsed,0,1,price_increase,89.8
POL00973,CUST00886,VEH00994,2024-05-29,2025-05-28,premium,basic,500,0.708,82.43,4.12,5,0.0,74.91,monthly,1,active,0,0,,85.3
POL00974,CUST00887,VEH00995,2024-08-19,2025-08-18,standard,enhanced,1000,0.618,61.96,11.47,0,6.0,51.14,monthly,0,lapsed,0,1,price_increase,71.7
POL00975,CUST00888,VEH00996,2024-10-07,2025-10-06,premium,comprehensive,500,0.61,120.38,2.35,0,8.0,37.772,monthly,1,cancelled,0,1,service_issues,83.3
POL00976,CUST00889,VEH00997,2024-01-11,2025-01-09,liability_only,comprehensive,500,0.699,76.26,9.41,5,0.0,65.27,annual,1,active,0,0,,86.3
POL00977,CUST00890,VEH00998,2024-04-10,2025-04-09,liability_only,enhanced,500,0.921,102.27,9.71,0,6.0,86.2,semiannual,1,active,0,0,,90.2
POL00978,CUST00891,VEH00999,2025-01-21,2026-01-20,standard,enhanced,250,0.627,40.0,5.0,3,0.0,36.8,semiannual,0, active,0,0,,72.9
POL00979,CUST00892,VEH01000,2024-08-15,2025-08-14,premium,enhanced,1000,0.652,74.25,2.94,3,6.0,65.38,quarterly,0,active,0,0,,69.9
POL00980,CUST00893,VEH01001,2025-01-22,2026-01-21,liability_only,comprehensive,1000,0.66,71.39,7.06,0,0.0,66.35,monthly,0,active,0,0,,86.6
POL00981,CUST00894,VEH01002,2024-04-17,2025-04-16,standard,basic,1000,0.509,90.49,10.88,0,0.0,80.64,monthly,1,active,0,0,,95.7
POL00982,CUST00895,VEH01003,2024-05-06,2025-05-05,standard,comprehensive,500,0.768,80.7,11.18,3,,66.03,annual,0,active,0,0,,65.4
POL00983,CUST00896,VEH01004,2024-06-28,2025-06-27,premium,basic,250,0.664,82.74,14.12,0,6.0,23.1315,monthly,1,active,0,0,,100.0
POL00984,CUST00897,VEH01005,2025-06-23,2026-06-22,standard,enhanced,1000,0.731,61.54,5.29,3,0.0,56.44,monthly,1,active,0,0,,88.8
POL00985,CUST00898,VEH01006,2024-11-09,2025-11-08,liability_only,basic,250,0.774,64.13,,7,0.0,55.68,semiannual,1,active,0,0,,71.1
POL00986,CUST00899,VEH01007,2025-08-25,2026-08-24,full_coverage,enhanced,1000,0.643,79.83,,0,0.0,77.24,monthly,1,cancelled,0,1,service_issues,69.3
POL00987,CUST00900,VEH01008,2025-05-16,2026-05-15,standard,comprehensive,1500,0.681,93.83,10.29,0,6.0,78.55,quarterly,1,active,0,0,,100.0
POL00988,CUST00901,VEH01009,2024-04-07,2025-04-06,standard,comprehensive,1500,0.664,79.37,13.24,0,4.0,65.69,monthly,0,active,0,0,,72.1
POL00989,CUST00901,VEH01010,2025-06-25,2026-06-24,standard,enhanced,1000,0.607,103.34,7.06,0,0.0,96.04,monthly,1,cancelled,0,1,moved_to_competitor,98.5
POL00990,CUST00902,VEH01011,2024-12-23,2025-12-22,full_coverage,enhanced,1000,0.593,70.11,9.41,0,6.0,59.31,semiannual,0,cancelled,0,1,billing_problems,68.4
