policy_id,customer_id,vehicle_id,policy_start_date,policy_end_date,policy_type,coverage_level,deductible,risk_score,base_premium,telematics_discount_pct,loyalty_discount_pct,bundled_discount_pct,final_monthly_premium,payment_frequency,autopay_flag,policy_status,renewal_flag,churn_flag,cancellation_reason,payment_timeliness_score,premium_band,total_discount_pct,discount_band,risk_band,age,state,city,income_band,credit_tier,customer_segment,tenure_months,vehicle_make,vehicle_model,vehicle_year,vehicle_type,vehicle_value_estimate,annual_mileage,primary_use,total_premium_paid,total_discount_amount,total_support_cost,total_claim_cost,estimated_customer_ltv,estimated_net_value,profitability_segment,ticket_count,avg_resolution_time_hours,avg_csat,escalation_rate,refund_rate,total_refund_amount,support_burden_band,claim_count,total_estimated_claim_cost,total_approved_claim_amount
POL00374,CUST00341,VEH00382,2025-05-18,2026-05-17,standard,basic,1000,0.754,47.89,6.18,3,8.0,39.66,semiannual,1,active,0,0,,68.7,low,17.18,high,moderate_risk,27.0,Georgia,Atlanta,high,good,standard,18.0,Nissan,Sentra,2012,sedan,3500.0,20127,commuting,317.28,65.84000000000003,66.27000000000001,0.0,317.28,251.01,low,2.0,11.42,5.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00375,CUST00342,VEH00383,2024-03-12,2025-03-11,full_coverage,basic,1000,0.61,40.0,8.53,0,0.0,36.59,monthly,1,renewed,1,0,,91.3,low,8.53,moderate,moderate_risk,37.0,New York,Rochester,low,very_good,standard,8.0,Hyundai,Kona,2011,suv,6452.7,19676,family,109.77,10.22999999999999,218.5,0.0,170.14350000000002,-108.73,negative,4.0,54.332499999999996,1.75,0.25,0.25,52.3,moderate,0.0,0.0,0.0
POL00376,CUST00343,VEH00384,2024-07-16,2025-07-15,liability_only,comprehensive,500,0.759,67.32,7.65,0,4.0,59.48,quarterly,0,active,0,0,,79.6,low,11.65,high,moderate_risk,54.0,Ohio,Columbus,lower_middle,poor,standard,21.0,Honda,Cr-V,2010,coupe,3500.0,16671,leisure,416.36,54.87999999999997,141.03,0.0,416.36,275.3299999999999,low,2.0,49.395,4.0,0.5,0.0,0.0,low,0.0,0.0,0.0
POL00377,CUST00344,VEH00385,2024-02-23,2025-02-21,standard,enhanced,500,0.618,84.6,11.76,3,6.0,67.04,monthly,0,active,0,0,,80.0,low,20.759999999999998,very_high,moderate_risk,28.0,Georgia,Savannah,high,poor,high_value,25.0,Subaru,Outback,2016,suv,16180.11,16407,family,134.08,35.119999999999976,37.7,386.43,134.08,-290.05,negative,1.0,17.12,0.0,0.0,0.0,0.0,low,1.0,397.46,386.43
POL00378,CUST00346,VEH00387,2024-05-24,2025-05-23,premium,basic,1000,0.68,72.07,7.94,0,4.0,63.46,quarterly,0,cancelled,0,1,price_increase,87.0,low,11.940000000000001,high,moderate_risk,51.0,Georgia,Augusta,low,good,premium,4.0,Nissan,Rogue,2020,suv,20624.49,18778,family,317.3,43.04999999999996,113.82,0.0,317.3,203.48,low,2.0,28.634999999999998,4.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00379,CUST00347,VEH00388,2024-07-28,2025-07-27,standard,basic,250,0.625,64.83,12.35,5,0.0,53.58,annual,1,renewed,1,0,,100.0,low,17.35,high,moderate_risk,52.0,New York,Newyork,lower_middle,very_good,standard,38.0,Tesla,Model 3,2018,sedan,29699.36,14181,mixed,375.06,78.75,193.15,0.0,581.3430000000001,181.91,low,4.0,22.857499999999998,1.0,0.0,0.5,60.62,moderate,0.0,0.0,0.0
POL00380,CUST00348,VEH00389,2024-05-08,2025-05-07,full_coverage,comprehensive,500,0.621,107.4,10.88,5,0.0,90.34,quarterly,1,cancelled,0,1,,78.8,mid,15.88,high,moderate_risk,48.0,New York,Buffalo,,good,standard,7.0,Ford,Escape,2018,suv,15382.95,11332,mixed,451.7000000000001,85.30000000000001,193.57,0.0,451.7000000000001,258.13000000000005,low,4.0,23.6175,3.0,0.0,0.0,0.0,moderate,1.0,887.97,0.0
POL00381,CUST00349,VEH00390,2024-04-03,2025-04-02,full_coverage,enhanced,500,0.578,40.0,12.65,0,0.0,34.94,monthly,1,active,0,0,,100.0,low,12.65,high,low_risk,41.0,Texas,Dallas,upper_middle,very_good,budget,5.0,Honda,Civic,2013,suv,12799.42,11134,commuting,139.76,20.24000000000001,0.0,0.0,139.76,139.76,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00382,CUST00350,VEH00391,2024-06-26,2025-06-25,standard,basic,1000,0.706,94.38,2.94,5,4.0,83.11,monthly,0,renewed,1,0,,74.1,mid,11.94,high,moderate_risk,53.0,North Carolina,Greensboro,middle,poor,premium,2.0,Chevrolet,Silverado,2020,pickup,20870.3,4481,commuting,498.66,67.61999999999998,46.14,490.61,772.923,-38.09000000000003,negative,1.0,2.68,0.0,0.0,1.0,22.13,low,2.0,5880.820000000001,490.61
POL00383,CUST00351,VEH00392,2025-08-29,2026-08-28,premium,basic,250,0.645,64.36,5.88,3,,58.64,semiannual,1,active,0,0,,81.6,low,8.879999999999999,moderate,moderate_risk,42.0,Georgia,Savannah,middle,fair,budget,18.0,Nissan,Altima,2019,sedan,14322.16,20699,family,293.2,28.599999999999994,49.58,0.0,293.2,243.62,low,2.0,7.24,3.0,0.0,0.5,28.2,low,0.0,0.0,0.0
POL00384,CUST00352,VEH00393,2025-07-16,2026-07-15,standard,comprehensive,500,0.719,46.26,9.12,5,4.0,37.88,monthly,1,active,0,0,,58.3,low,18.119999999999997,high,moderate_risk,33.0,North Carolina,Greensboro,upper_middle,excellent,budget,5.0,Subaru,Impreza,2015,hatchback,13131.44,15231,commuting,227.28000000000003,50.27999999999997,78.71,0.0,227.28000000000003,148.57000000000005,low,1.0,48.39,0.0,0.0,1.0,33.99,low,0.0,0.0,0.0
POL00385,CUST00353,VEH00394,2024-07-28,2025-07-27,standard,basic,250,0.812,41.46,6.18,0,0.0,38.9,monthly,0,active,0,0,,100.0,low,6.18,moderate,moderate_risk,21.0,Illinois,Chicago,middle,very_good,standard,24.0,Honda,Cr-V,2020,suv,16420.37,17196,commuting,272.3,17.920000000000016,22.98,0.0,272.3,249.32,low,1.0,11.22,0.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00386,CUST00354,VEH00395,2024-08-29,2025-08-28,standard,comprehensive,1500,0.659,62.97,9.12,0,0.0,57.23,monthly,1,active,0,0,,91.1,low,9.12,moderate,moderate_risk,41.0,Illinois,Naperville,lower_middle,very_good,standard,17.0,Jeep,Grand Cherokee,2011,suv,12151.37,11067,commuting,457.84,45.920000000000016,133.67,2836.89,457.84,-2512.72,negative,2.0,34.795,3.0,0.0,0.5,52.46,low,2.0,3898.35,2836.89
POL00387,CUST00354,VEH00396,2025-06-03,2026-06-02,full_coverage,basic,250,0.65,101.9,6.76,5,8.0,81.76,monthly,1,active,0,0,,57.6,mid,19.759999999999998,high,moderate_risk,41.0,Illinois,Naperville,lower_middle,very_good,standard,17.0,Ford,Focus,2025,hatchback,26101.0,21127,commuting,572.32,140.98000000000002,0.0,0.0,572.32,572.32,medium,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00388,CUST00355,VEH00397,2024-03-21,2025-03-20,liability_only,comprehensive,1500,0.75,66.79,6.47,5,0.0,59.13,semiannual,0,active,0,0,,58.8,low,11.469999999999999,high,moderate_risk,27.0,California,Sacramento,middle,very_good,high_value,28.0,Toyota,Corolla,2022,suv,22689.07,11596,commuting,177.39,22.98000000000001,207.25,0.0,177.39,-29.859999999999985,negative,4.0,29.765,3.5,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00389,CUST00356,VEH00398,2025-03-12,2026-03-11,premium,enhanced,1000,0.648,73.75,5.59,3,0.0,67.41,monthly,1,renewed,1,0,,96.0,low,8.59,moderate,moderate_risk,45.0,Texas,San Antonio,lower_middle,very_good,standard,16.0,Toyota,Corolla,2023,sedan,18449.31,5712,commuting,674.0999999999999,63.400000000000034,61.54,0.0,1044.8549999999998,612.56,medium,1.0,21.93,4.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00390,CUST00357,VEH00399,2025-04-23,2026-04-22,premium,enhanced,1000,0.644,87.87,2.94,5,0.0,80.89,monthly,0,active,0,0,,67.7,mid,7.9399999999999995,moderate,moderate_risk,37.0,North Carolina,Raleigh,low,excellent,standard,26.0,Kia,Forte,2024,sedan,21037.95,14397,leisure,728.01,62.82000000000004,158.18,0.0,728.01,569.8299999999999,medium,3.0,30.08,2.0,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00391,CUST00358,VEH00400,2024-11-14,2025-11-13,standard,comprehensive,1000,0.651,99.66,4.12,5,,86.58,monthly,1,renewed,1,0,,96.7,mid,9.120000000000001,moderate,moderate_risk,56.0,Ohio,Cleveland,high,very_good,budget,43.0,Subaru,Outback,2019,suv,21132.09,11085,mixed,952.38,143.88,0.0,0.0,1476.189,952.38,medium,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,4534.44,0.0
POL00392,CUST00359,VEH00401,2024-06-17,2025-06-16,full_coverage,comprehensive,1000,0.648,86.08,4.71,0,0.0,82.03,quarterly,0,renewed,1,0,,78.4,mid,4.71,low,moderate_risk,61.0,Texas,Austin,lower_middle,very_good,standard,42.0,Hyundai,Sonata,2012,sedan,12697.39,16972,mixed,492.18,24.299999999999983,210.19,0.0,762.879,281.99,low,4.0,28.182499999999997,2.0,0.25,0.25,13.88,moderate,0.0,0.0,0.0
POL00393,CUST00360,VEH00402,2024-07-21,2025-07-20,full_coverage,comprehensive,500,0.603,99.77,14.71,0,0.0,85.09,quarterly,1,renewed,1,0,,67.7,mid,14.71,high,moderate_risk,52.0,California,San Diego,low,very_good,budget,18.0,Tesla,Model 3,2012,sedan,26593.56,10651,family,595.63,102.75999999999996,81.16,0.0,923.2265,514.47,medium,2.0,9.479999999999999,4.5,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00394,CUST00361,VEH00403,2024-09-07,2025-09-06,standard,enhanced,1500,0.812,145.66,6.47,5,0.0,128.95,monthly,0,active,0,0,,97.2,mid,11.469999999999999,high,moderate_risk,22.0,Ohio,Cleveland,high,very_good,standard,23.0,Tesla,Model 3,2024,sedan,49214.62,12741,mixed,1160.55,150.39000000000007,0.0,0.0,1160.55,1160.55,medium,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00395,CUST00362,VEH00404,2025-03-10,2026-03-09,liability_only,basic,500,0.635,49.65,9.71,7,4.0,39.37,semiannual,1,lapsed,0,1,moved_to_competitor,87.3,low,20.71,very_high,moderate_risk,35.0,Illinois,Naperville,upper_middle,very_good,budget,20.0,Nissan,Leaf,2025,hatchback,28337.52,14654,mixed,393.7,102.8,185.73,0.0,393.7,207.97,low,3.0,40.71333333333333,4.0,0.0,0.3333333333333333,22.61,moderate,0.0,0.0,0.0
POL00396,CUST00363,VEH00405,2024-06-29,2025-06-28,full_coverage,enhanced,500,0.671,69.07,9.12,7,0.0,57.94,monthly,0,cancelled,0,1,moved_to_competitor,87.4,low,16.119999999999997,high,moderate_risk,59.0,Pennsylvania,Philadelphia,middle,very_good,budget,5.0,Chevrolet,Equinox,2014,suv,14724.94,9573,commuting,347.64,66.77999999999997,79.28,0.0,347.64,268.36,low,2.0,17.044999999999998,3.5,0.0,0.0,0.0,low,1.0,1030.38,0.0
POL00397,CUST00364,VEH00406,2025-09-12,2026-09-11,standard,comprehensive,500,0.808,120.33,2.94,0,0.0,116.79,quarterly,1,lapsed,0,1,billing_problems,93.5,mid,2.94,low,moderate_risk,72.0,Texas,Austin,high,good,standard,41.0,Subaru,Outback,2021,suv,24531.69,11457,commuting,467.16,14.159999999999968,138.93,0.0,467.16,328.23,low,4.0,17.1675,5.0,0.0,0.25,0.0,moderate,1.0,1396.41,0.0
POL00398,CUST00364,VEH00407,2024-09-11,2025-09-10,premium,comprehensive,1000,0.681,95.26,3.53,0,0.0,91.9,monthly,1,cancelled,0,1,price_increase,100.0,mid,3.53,low,moderate_risk,72.0,Texas,Austin,high,good,standard,41.0,Kia,Forte,2020,sedan,15460.2,15029,mixed,827.1,30.239999999999995,155.43,0.0,827.1,671.6700000000001,medium,2.0,45.265,2.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00399,CUST00364,VEH00408,2024-11-06,2025-11-05,liability_only,comprehensive,1500,0.647,56.12,8.53,3,0.0,49.65,semiannual,1,active,0,0,,67.6,low,11.53,high,moderate_risk,72.0,Texas,Austin,high,good,standard,41.0,Hyundai,Kona,2025,suv,14698.06,10064,commuting,546.15,71.16999999999999,79.7,0.0,546.15,466.45,low,3.0,14.04,3.5,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00400,CUST00365,VEH00409,2024-10-19,2025-10-18,premium,enhanced,250,0.807,130.89,5.0,5,0.0,117.8,quarterly,0,renewed,1,0,,98.8,mid,10.0,moderate,moderate_risk,22.0,Illinois,Aurora,lower_middle,fair,premium,3.0,Toyota,Corolla,2025,sedan,21377.38,12960,family,1178.0,130.8999999999999,75.11,0.0,1825.9,1102.89,medium,2.0,23.195,3.5,0.0,0.5,0.0,low,0.0,0.0,0.0
POL00401,CUST00366,VEH00410,2025-08-13,2026-08-12,premium,enhanced,1000,0.621,92.85,9.12,3,4.0,77.88,quarterly,0,renewed,1,0,,85.6,low,16.119999999999997,high,moderate_risk,64.0,Georgia,Atlanta,,poor,premium,8.0,Honda,Cr-V,2025,suv,19030.26,10884,commuting,389.4,74.85,94.9,0.0,603.5699999999999,294.5,low,2.0,21.814999999999998,4.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00402,CUST00367,VEH00411,2025-04-04,2026-04-03,premium,enhanced,250,0.658,129.33,5.88,0,0.0,121.73,monthly,0,active,0,0,,51.5,mid,5.88,moderate,moderate_risk,51.0,Georgia,Augusta,high,good,premium,3.0,Tesla,Model 3,2019,sedan,33886.26,15896,commuting,1095.57,68.40000000000008,41.92,0.0,1095.57,1053.65,medium,2.0,9.95,5.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00403,CUST00368,VEH00412,2024-07-25,2025-07-24,standard,basic,500,0.626,49.13,10.59,0,0.0,43.93,monthly,0,active,0,0,,87.3,low,10.59,high,moderate_risk,70.0,Florida,Miami,middle,fair,high_value,27.0,Hyundai,Sonata,2013,sedan,3522.26,2500,commuting,307.51,36.40000000000002,23.04,0.0,307.51,284.47,low,1.0,3.8,2.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00404,CUST00369,VEH00413,2024-10-05,2025-10-04,premium,enhanced,250,0.779,122.22,10.0,0,0.0,110.0,monthly,1,active,0,0,,66.6,mid,10.0,moderate,moderate_risk,66.0,Georgia,Savannah,middle,good,standard,2.0,Kia,Rio,2020,sedan,19178.13,12970,commuting,1100.0,122.2,16.19,0.0,1100.0,1083.81,medium,1.0,2.74,0.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00405,CUST00370,VEH00414,2025-05-07,2026-05-06,premium,basic,1000,0.601,88.12,6.76,0,,82.16,monthly,0,renewed,1,0,,85.0,mid,6.76,moderate,moderate_risk,44.0,Arizona,Mesa,lower_middle,fair,premium,46.0,Jeep,Compass,2019,suv,21081.31,11678,commuting,657.28,47.680000000000064,0.0,3111.85,1018.784,-2454.57,negative,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,4023.13,3111.85
POL00406,CUST00371,VEH00415,2024-03-22,2025-03-21,liability_only,basic,250,0.589,40.0,10.59,7,0.0,32.96,quarterly,0,lapsed,0,1,price_increase,78.5,low,17.59,high,low_risk,51.0,Illinois,Springfield,lower_middle,very_good,premium,33.0,Jeep,Grand Cherokee,2022,suv,25374.76,14892,family,98.88,21.12,220.16,0.0,98.88,-121.28,negative,4.0,31.3,4.5,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00407,CUST00372,VEH00416,2025-01-03,2026-01-02,full_coverage,basic,500,0.75,82.77,6.76,0,0.0,77.17,monthly,1,active,0,0,,98.2,low,6.76,moderate,moderate_risk,24.0,North Carolina,Raleigh,lower_middle,very_good,premium,32.0,Subaru,Outback,2017,suv,15279.1,9808,commuting,926.04,67.19999999999993,137.36,827.88,926.04,-39.200000000000045,negative,5.0,11.34,3.0,0.2,0.2,41.59,moderate,1.0,950.1,827.88
POL00408,CUST00373,VEH00417,2025-02-11,2026-02-10,standard,comprehensive,500,0.612,40.0,11.18,0,0.0,35.53,monthly,1,active,0,0,,100.0,low,11.18,high,moderate_risk,59.0,Florida,Miami,upper_middle,very_good,standard,28.0,Subaru,Impreza,2015,hatchback,9265.55,15070,family,390.83,49.16999999999999,62.34,0.0,390.83,328.49000000000007,low,2.0,11.46,3.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00409,CUST00374,VEH00418,2025-01-21,2026-01-20,full_coverage,comprehensive,1000,0.677,187.95,4.12,5,4.0,163.29,monthly,1,active,0,0,,87.3,high,13.120000000000001,high,moderate_risk,36.0,Ohio,Columbus,high,poor,budget,3.0,Tesla,Model Y,2012,minivan,31299.48,14036,mixed,1959.48,295.92,90.95,0.0,1959.48,1868.53,medium,3.0,14.563333333333333,3.5,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00410,CUST00375,VEH00419,2024-06-20,2025-06-19,full_coverage,basic,250,0.588,82.61,6.76,7,6.0,66.29,quarterly,1,renewed,1,0,,96.0,low,19.759999999999998,high,low_risk,61.0,Pennsylvania,Pittsburgh,upper_middle,fair,premium,7.0,Hyundai,Sonata,2023,sedan,17221.17,9294,commercial_light,397.74,97.91999999999996,74.88,644.15,616.4970000000001,-321.29,negative,2.0,16.8,4.0,0.0,0.0,0.0,low,1.0,700.0,644.15
POL00411,CUST00376,VEH00420,2025-04-27,2026-04-26,full_coverage,comprehensive,1000,0.833,63.24,,5,8.0,51.11,monthly,0,renewed,1,0,,90.1,low,13.0,high,moderate_risk,77.0,Florida,Orlando,middle,good,standard,35.0,Kia,Sportage,2017,suv,4536.35,20611,commuting,459.99,109.17000000000002,0.0,0.0,712.9845,459.99,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00412,CUST00377,VEH00421,2025-03-27,2026-03-26,full_coverage,comprehensive,1000,0.868,164.75,0.59,3,0.0,158.84,quarterly,0,renewed,1,0,,83.4,high,3.59,low,moderate_risk,19.0,North Carolina,Charlotte,upper_middle,excellent,premium,20.0,Ford,Focus,2025,hatchback,28378.92,8910,family,1588.4,59.099999999999966,61.25,0.0,2462.0200000000004,1527.15,medium,1.0,21.56,5.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00413,CUST00378,VEH00422,2025-03-08,2026-03-07,full_coverage,basic,500,0.579,72.28,12.06,0,0.0,63.56,quarterly,1,active,0,0,,74.3,low,12.06,high,low_risk,65.0,New York,Rochester,middle,poor,premium,6.0,Honda,Odyssey,2020,minivan,16527.91,4922,mixed,635.6,87.19999999999999,0.0,0.0,635.6,635.6,medium,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00414,CUST00379,VEH00423,2025-06-01,2026-05-31,standard,basic,1000,0.65,92.6,9.12,5,0.0,79.52,quarterly,1,active,0,0,,85.6,low,14.12,high,moderate_risk,67.0,North Carolina,Raleigh,low,good,budget,12.0,Jeep,Compass,2024,suv,33113.61,14648,family,556.64,91.56,0.0,0.0,556.64,556.64,medium,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00415,CUST00379,VEH00424,2025-09-16,2026-09-15,full_coverage,basic,500,0.618,83.82,10.88,3,4.0,68.83,monthly,1,renewed,1,0,,73.8,low,17.880000000000003,high,moderate_risk,67.0,North Carolina,Raleigh,low,good,budget,12.0,Ford,F-150,2022,pickup,18779.23,9761,family,275.32,59.95999999999998,228.49,0.0,426.746,46.829999999999984,low,3.0,58.77333333333333,1.3333333333333333,0.3333333333333333,0.0,0.0,moderate,0.0,0.0,0.0
POL00416,CUST00380,VEH00425,2025-03-19,2026-03-18,standard,basic,1000,0.672,98.09,1.18,0,0.0,96.93,monthly,1,lapsed,0,1,moved_to_competitor,88.9,mid,1.18,low,moderate_risk,41.0,Illinois,Naperville,upper_middle,very_good,standard,34.0,Honda,Civic,2022,sedan,26927.63,10079,leisure,969.3,11.599999999999966,141.62,0.0,969.3,827.6800000000001,medium,2.0,48.48,5.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00417,CUST00380,VEH00426,2024-06-08,2025-06-07,premium,basic,500,0.611,57.11,5.59,3,0.0,52.2,monthly,1,cancelled,0,1,moved_to_competitor,75.1,low,8.59,moderate,moderate_risk,41.0,Illinois,Naperville,upper_middle,very_good,standard,34.0,Hyundai,Kona,2011,suv,8502.43,5370,leisure,313.20000000000005,29.45999999999998,0.0,0.0,313.20000000000005,313.20000000000005,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00418,CUST00381,VEH00427,2025-05-08,2026-05-07,premium,enhanced,500,0.756,104.46,2.94,0,8.0,93.03,quarterly,0,cancelled,0,1,moved_to_competitor,100.0,mid,10.94,high,moderate_risk,46.0,Pennsylvania,Erie,middle,poor,budget,16.0,Honda,Accord,2014,sedan,13889.35,12440,commuting,744.24,91.43999999999994,194.02,0.0,744.24,550.22,medium,3.0,40.843333333333334,3.0,0.6666666666666666,0.0,0.0,moderate,0.0,0.0,0.0
POL00419,CUST00381,VEH00428,2024-01-21,2025-01-19,liability_only,basic,250,0.609,51.5,11.18,5,,43.17,monthly,0,active,0,0,,85.2,low,16.18,high,moderate_risk,46.0,Pennsylvania,Erie,middle,poor,budget,16.0,Subaru,Forester,2010,suv,4337.58,11538,leisure,43.17,8.329999999999998,190.48,0.0,43.17,-147.31,negative,3.0,39.36666666666667,4.666666666666667,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00420,CUST00382,VEH00429,2025-01-25,2026-01-24,standard,basic,250,0.569,59.86,9.12,3,0.0,52.6,quarterly,0,renewed,1,0,,75.0,low,12.12,high,low_risk,52.0,Arizona,Tempe,lower_middle,excellent,standard,37.0,Ford,Escape,2024,suv,19935.84,8935,commuting,631.2,87.11999999999998,115.87,0.0,978.36,515.33,medium,3.0,19.95,3.0,0.0,0.6666666666666666,21.19,moderate,0.0,0.0,0.0
POL00421,CUST00383,VEH00430,2025-03-13,2026-03-12,standard,basic,500,0.657,45.14,3.53,7,8.0,36.78,monthly,1,cancelled,0,1,,99.5,low,18.53,high,moderate_risk,62.0,Pennsylvania,Pittsburgh,lower_middle,excellent,standard,31.0,Jeep,Grand Cherokee,2022,suv,17541.74,20983,leisure,367.8,83.6,0.0,5532.78,367.8,-5164.98,negative,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,6007.44,5532.78
POL00422,CUST00384,VEH00431,2024-03-26,2025-03-25,standard,basic,500,0.76,86.59,4.12,0,0.0,83.02,monthly,0,cancelled,0,1,service_issues,71.5,mid,4.12,low,moderate_risk,54.0,North Carolina,Durham,upper_middle,excellent,standard,10.0,Subaru,Forester,2024,suv,28833.15,16681,mixed,249.06,10.710000000000022,176.4,0.0,249.06,72.66,low,3.0,35.166666666666664,4.0,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00423,CUST00384,VEH00432,2024-11-03,2025-11-02,liability_only,enhanced,1000,0.596,60.55,3.82,3,0.0,56.42,quarterly,1,renewed,1,0,,86.5,low,6.82,moderate,low_risk,54.0,North Carolina,Durham,upper_middle,excellent,standard,10.0,Chevrolet,Equinox,2020,suv,21476.51,10440,mixed,620.62,45.42999999999995,52.5,0.0,961.961,568.12,medium,1.0,15.63,4.0,0.0,1.0,0.0,low,0.0,0.0,0.0
POL00424,CUST00385,VEH00433,2025-09-01,2026-08-31,full_coverage,enhanced,250,0.54,69.44,7.94,7,0.0,59.07,monthly,1,active,0,0,,72.3,low,14.940000000000001,high,low_risk,54.0,Ohio,Columbus,upper_middle,poor,standard,28.0,Nissan,Rogue,2023,suv,21074.29,2500,commuting,236.28,41.47999999999999,0.0,0.0,236.28,236.28,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00425,CUST00385,VEH00434,2025-07-04,2026-07-03,standard,basic,1000,0.618,47.44,11.47,5,0.0,39.63,quarterly,1,active,0,0,,95.0,low,16.47,high,moderate_risk,54.0,Ohio,Columbus,upper_middle,poor,standard,28.0,Hyundai,Elantra,2010,sedan,3500.0,15440,commuting,237.78000000000003,46.85999999999997,44.4,0.0,237.78000000000003,193.38,low,1.0,0.5,2.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00426,CUST00386,VEH00435,2024-06-05,2025-06-04,premium,basic,500,0.649,82.1,2.65,3,6.0,72.54,annual,1,active,0,0,,99.6,low,11.65,high,moderate_risk,30.0,Florida,Tampa,low,good,standard,17.0,Subaru,Forester,2022,suv,24723.34,13572,leisure,435.24,57.35999999999993,111.75,0.0,435.24,323.49,low,2.0,29.845,2.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00427,CUST00387,VEH00436,2025-07-20,2026-07-19,full_coverage,comprehensive,250,0.784,82.89,6.47,0,0.0,77.53,monthly,0,active,0,0,,84.9,low,6.47,moderate,moderate_risk,23.0,Arizona,Phoenix,middle,good,standard,33.0,Ford,F-150,2011,sedan,12088.66,11640,family,465.18,32.16,132.4,0.0,465.18,332.78,low,1.0,81.75,2.0,0.0,1.0,0.0,low,0.0,0.0,0.0
POL00428,CUST00388,VEH00437,2024-06-28,2025-06-27,full_coverage,enhanced,1000,0.689,92.65,9.12,0,0.0,84.2,semiannual,1,renewed,1,0,,88.5,mid,9.12,moderate,moderate_risk,68.0,Georgia,Atlanta,upper_middle,fair,standard,20.0,Hyundai,Elantra,2010,sedan,7720.64,16337,leisure,505.2000000000001,50.70000000000002,90.75,0.0,783.0600000000001,414.4500000000001,low,3.0,12.81,3.0,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00429,CUST00389,VEH00438,2024-09-20,2025-09-19,premium,basic,250,0.808,93.82,8.24,0,4.0,82.34,monthly,0,cancelled,0,1,moved_to_competitor,64.7,mid,12.24,high,moderate_risk,43.0,Arizona,Mesa,low,good,premium,32.0,Jeep,Grand Cherokee,2013,suv,12072.45,11515,commuting,741.0600000000001,103.31999999999992,80.56,0.0,741.0600000000001,660.5,medium,2.0,12.85,3.0,0.5,0.0,0.0,low,0.0,0.0,0.0
POL00430,CUST00390,VEH00439,2025-01-24,2026-01-23,full_coverage,basic,500,0.717,62.09,5.0,0,8.0,54.02,annual,0,lapsed,0,1,moved_to_competitor,73.0,low,13.0,high,moderate_risk,27.0,Texas,Austin,middle,good,standard,32.0,Nissan,Sentra,2017,sedan,13494.57,6831,family,648.24,96.84,0.0,0.0,648.24,648.24,medium,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00431,CUST00391,VEH00440,2025-04-19,2026-04-18,full_coverage,basic,1000,0.628,99.54,5.88,0,0.0,93.69,semiannual,0,cancelled,0,1,moved_to_competitor,100.0,mid,5.88,moderate,moderate_risk,43.0,Georgia,Atlanta,low,fair,premium,4.0,Kia,Soul,2020,hatchback,17477.01,4710,commuting,843.21,52.65000000000008,120.63,0.0,843.21,722.58,medium,3.0,21.926666666666666,5.0,0.0,0.3333333333333333,60.22,moderate,1.0,952.86,0.0
POL00432,CUST00392,VEH00441,2024-11-09,2025-11-08,full_coverage,enhanced,500,0.776,100.01,0.0,5,8.0,87.01,monthly,1,cancelled,0,1,price_increase,86.5,mid,13.0,high,moderate_risk,38.0,Florida,Orlando,high,very_good,standard,45.0,Kia,Soul,2022,hatchback,14566.18,27827,commuting,957.11,143.0,102.15,0.0,957.11,854.96,medium,2.0,22.595,5.0,0.0,0.0,0.0,low,0.0,0.0,0.0
