ticket_id,customer_id,policy_id,ticket_open_date,ticket_close_date,issue_type,issue_severity,support_channel,resolution_status,resolution_time_hours,escalation_flag,repeat_ticket_flag,csat_score,refund_or_credit_given_flag,refund_or_credit_amount,policy_type,coverage_level,policy_status,renewal_flag,churn_flag,premium_band,discount_band,risk_band,customer_segment,state,income_band
TIC000620,CUST00330,POL00359,2025-02-13 00:00:00,2025-02-15 05:36:00.000000000,mileage_sync_issue,critical,phone,resolved,53.6,0,0,4.0,0,0.0,standard,basic,renewed,1,0,low,high,low_risk,premium,Ohio,upper_middle
TIC000621,CUST00239,POL00259,2025-03-16 00:00:00,,account_update_request,critical,phone,pending,3.05,0,0,,0,0.0,premium,comprehensive,active,0,0,mid,moderate,low_risk,standard,Illinois,low
TIC000622,CUST00808,POL00883,2025-05-21 00:00:00,2025-05-25 15:01:12.000000000,claim_status_question,high,email,resolved,111.02,0,0,4.0,0,0.0,liability_only,basic,cancelled,0,1,low,moderate,moderate_risk,standard,California,high
TIC000623,CUST00983,POL01073,2025-10-19 00:00:00,,account_update_request,low,phone,escalated,3.38,1,0,1.0,0,0.0,full_coverage,comprehensive,active,0,0,mid,moderate,moderate_risk,budget,Florida,upper_middle
TIC000624,CUST00075,POL00084,2025-02-09 00:00:00,,claim_status_question,medium,phone,escalated,13.47,1,1,,0,0.0,liability_only,comprehensive,renewed,1,0,low,moderate,low_risk,standard,Texas,low
TIC000625,CUST00070,POL00079,2025-03-17 00:00:00,2025-03-17 23:54:36.000000000,mileage_sync_issue,medium,email,closed_no_action,23.91,0,1,,0,0.0,standard,enhanced,active,0,0,low,moderate,moderate_risk,standard,Pennsylvania,middle
TIC000626,CUST00959,POL01050,2025-02-10 00:00:00,2025-02-10 20:52:12.000000000,claim_status_question,medium,email,closed_no_action,20.87,0,0,,0,0.0,liability_only,comprehensive,active,0,0,low,very_high,moderate_risk,standard,Georgia,low
TIC000627,CUST00792,POL00866,2025-07-25 00:00:00,2025-07-26 05:41:24.000000000,app_login_issue,medium,chat,resolved,29.69,0,0,5.0,0,0.0,premium,enhanced,active,0,0,low,moderate,moderate_risk,budget,Texas,upper_middle
TIC000628,CUST00483,POL00527,2025-12-01 00:00:00,2025-12-01 15:16:12.000000000,mileage_sync_issue,medium,phone,resolved,15.27,0,0,5.0,0,0.0,standard,enhanced,lapsed,0,1,low,high,moderate_risk,budget,Pennsylvania,upper_middle
TIC000629,CUST00220,POL00239,2025-04-09 00:00:00,,policy_change_request,critical,phone,escalated,0.5,1,1,1.0,1,55.91,full_coverage,comprehensive,active,0,0,low,none,low_risk,premium,North Carolina,lower_middle
TIC000630,CUST00962,POL01053,2025-10-04 00:00:00,2025-10-05 03:07:12.000000000,discount_dispute,medium,phone,resolved,27.12,0,0,4.0,0,0.0,liability_only,comprehensive,cancelled,0,1,mid,high,moderate_risk,budget,Texas,middle
TIC000631,CUST00702,POL00767,2025-10-21 00:00:00,,account_update_request,low,phone,pending,0.54,0,0,,0,0.0,premium,basic,active,0,0,low,low,moderate_risk,premium,Ohio,middle
TIC000632,CUST00744,POL00817,2025-04-03 00:00:00,2025-04-03 06:31:48.000000000,policy_change_request,low,phone,resolved,6.53,0,0,2.0,0,0.0,premium,comprehensive,cancelled,0,1,low,high,low_risk,standard,Georgia,lower_middle
TIC000633,CUST00010,POL00011,2025-07-28 00:00:00,2025-07-28 09:16:12.000000000,discount_dispute,low,phone,closed_no_action,9.27,0,0,,0,0.0,standard,comprehensive,renewed,1,0,low,high,low_risk,standard,Georgia,middle
TIC000634,CUST00517,POL00563,2025-05-17 00:00:00,,account_update_request,medium,email,escalated,15.17,1,1,1.0,0,0.0,full_coverage,basic,active,0,0,low,high,moderate_risk,standard,Florida,low
TIC000635,CUST00207,POL01227,2025-11-22 00:00:00,2025-11-23 02:42:00.000000000,claim_status_question,medium,phone,resolved,26.7,0,1,5.0,0,0.0,liability_only,comprehensive,active,0,0,mid,moderate,moderate_risk,budget,Illinois,low
TIC000636,CUST00185,POL00199,2025-04-24 00:00:00,2025-04-24 02:14:24.000000000,discount_dispute,low,self_service,resolved,2.24,0,0,5.0,0,0.0,standard,comprehensive,active,0,0,low,low,low_risk,premium,North Carolina,upper_middle
TIC000637,CUST00540,POL00590,2025-12-31 00:00:00,,account_update_request,low,email,pending,4.02,0,0,,0,0.0,liability_only,basic,renewed,1,0,low,low,moderate_risk,premium,Texas,middle
TIC000638,CUST00762,POL01220,2025-06-18 00:00:00,,payment_failure,low,phone,escalated,6.85,1,0,1.0,1,35.12,premium,basic,renewed,1,0,low,high,moderate_risk,budget,Illinois,high
TIC000639,CUST01051,POL01143,2025-01-07 00:00:00,,claim_status_question,high,phone,escalated,45.58,1,0,,0,0.0,standard,basic,cancelled,0,1,low,high,low_risk,budget,Texas,middle
TIC000640,CUST00638,POL00698,2025-06-13 00:00:00,2025-06-15 21:39:00.000000000,claim_status_question,high,phone,resolved,69.65,0,1,5.0,0,0.0,full_coverage,comprehensive,cancelled,0,1,low,moderate,moderate_risk,premium,Florida,middle
TIC000641,CUST00832,POL00911,2025-03-19 00:00:00,,account_update_request,medium,phone,pending,13.11,0,0,,0,0.0,standard,basic,active,0,0,low,none,high_risk,high_value,North Carolina,
TIC000642,CUST00392,POL00432,2025-09-30 00:00:00,,billing_issue,high,email,pending,31.03,0,1,,0,0.0,full_coverage,enhanced,cancelled,0,1,mid,high,moderate_risk,standard,Florida,high
TIC000643,CUST00480,POL00524,2025-07-26 00:00:00,2025-07-26 08:39:36.000000000,app_login_issue,low,email,resolved,8.66,0,0,2.0,0,0.0,full_coverage,basic,active,0,0,mid,high,moderate_risk,standard,Ohio,lower_middle
TIC000644,CUST01075,POL01171,2025-02-10 00:00:00,2025-02-11 13:46:48.000000000,account_update_request,high,chat,resolved,37.78,0,0,4.0,1,0.84,standard,comprehensive,active,0,0,mid,high,high_risk,premium,New York,middle
TIC000645,CUST00386,POL00426,2025-09-29 00:00:00,,claim_status_question,low,phone,pending,8.29,0,0,,0,0.0,premium,basic,active,0,0,low,high,moderate_risk,standard,Florida,low
TIC000646,CUST00845,POL00925,2025-12-12 00:00:00,2025-12-13 18:22:48.000000000,account_update_request,high,chat,resolved,42.38,0,0,2.0,0,0.0,standard,enhanced,cancelled,0,1,low,high,moderate_risk,premium,Ohio,lower_middle
TIC000647,CUST00053,POL00061,2025-03-21 00:00:00,,billing_issue,high,email,escalated,43.59,1,1,,0,0.0,full_coverage,basic,renewed,1,0,low,high,moderate_risk,standard,Arizona,middle
TIC000648,CUST00657,POL00721,2025-10-17 00:00:00,2025-10-19 11:41:24.000000000,payment_failure,high,self_service,resolved,59.69,0,0,5.0,1,0.0,premium,basic,active,0,0,low,high,low_risk,premium,Texas,middle
TIC000649,CUST00533,POL00582,2025-10-12 00:00:00,,account_update_request,medium,phone,pending,34.18,0,1,,1,29.17,standard,basic,lapsed,0,1,low,moderate,low_risk,standard,Georgia,middle
TIC000650,CUST01010,POL01101,2025-03-09 00:00:00,,payment_failure,high,email,escalated,43.25,1,0,3.0,0,0.0,liability_only,enhanced,active,0,0,low,high,moderate_risk,standard,Illinois,middle
TIC000651,CUST00233,POL00253,2025-02-19 00:00:00,2025-02-21 22:53:24.000000000,payment_failure,high,phone,resolved,70.89,0,1,,0,0.0,liability_only,enhanced,cancelled,0,1,low,high,moderate_risk,premium,Pennsylvania,upper_middle
TIC000652,CUST00407,POL00448,2025-04-19 00:00:00,2025-04-20 22:09:00.000000000,mileage_sync_issue,high,email,resolved,46.15,0,0,3.0,0,0.0,premium,enhanced,active,0,0,low,high,moderate_risk,high_value,Florida,lower_middle
TIC000653,CUST00299,POL00326,2025-07-25 00:00:00,,payment_failure,medium,chat,pending,17.01,0,0,,0,0.0,standard,comprehensive,active,0,0,low,high,low_risk,budget,California,lower_middle
TIC000654,CUST00939,POL01029,2025-10-02 00:00:00,2025-10-02 08:02:23.999999999,payment_failure,low,chat,resolved,8.04,0,0,5.0,0,0.0,full_coverage,basic,active,0,0,low,high,moderate_risk,standard,California,lower_middle
TIC000655,CUST00421,POL00462,2025-07-26 00:00:00,2025-07-26 09:13:48.000000000,account_update_request,low,chat,resolved,9.23,0,0,5.0,0,0.0,standard,comprehensive,cancelled,0,1,low,high,low_risk,standard,Illinois,high
TIC000656,CUST00869,POL00951,2025-05-27 00:00:00,2025-05-27 03:24:00.000000000,account_update_request,medium,email,resolved,3.4,0,0,4.0,0,0.0,liability_only,comprehensive,active,0,0,low,high,moderate_risk,premium,Ohio,middle
TIC000657,CUST00747,POL00820,2025-05-28 00:00:00,2025-05-28 16:50:24.000000000,app_login_issue,medium,email,resolved,16.84,0,0,1.0,0,0.0,full_coverage,enhanced,active,0,0,low,high,high_risk,standard,Ohio,lower_middle
TIC000658,CUST00999,POL01091,2025-06-21 00:00:00,2025-06-21 10:13:48.000000000,account_update_request,low,email,resolved,10.23,0,0,5.0,0,0.0,standard,enhanced,active,0,0,mid,low,moderate_risk,standard,Florida,high
TIC000659,CUST00324,POL00353,2025-12-16 00:00:00,2025-12-16 04:56:24.000000000,mileage_sync_issue,medium,phone,closed_no_action,4.94,0,1,,0,0.0,premium,enhanced,active,0,0,low,high,low_risk,standard,Illinois,middle
TIC000660,CUST00720,POL00786,2025-10-25 00:00:00,,payment_failure,medium,phone,escalated,8.0,1,1,,0,0.0,standard,basic,active,0,0,low,high,moderate_risk,standard,Florida,middle
TIC000661,CUST00769,POL00841,2025-04-07 00:00:00,2025-04-07 00:59:24.000000000,app_login_issue,low,email,resolved,0.99,0,1,5.0,0,0.0,full_coverage,enhanced,renewed,1,0,mid,high,moderate_risk,standard,Florida,middle
TIC000662,CUST00419,POL00460,2025-03-12 00:00:00,2025-03-13 11:21:00.000000000,mileage_sync_issue,high,phone,resolved,35.35,0,0,2.0,0,0.0,premium,comprehensive,active,0,0,mid,high,moderate_risk,standard,Ohio,upper_middle
TIC000663,CUST01073,POL01169,2025-07-29 00:00:00,2025-07-31 05:46:48.000000000,app_login_issue,critical,phone,resolved,53.78,0,0,5.0,0,0.0,full_coverage,enhanced,active,0,0,low,very_high,moderate_risk,standard,Georgia,middle
TIC000664,CUST00606,POL00666,2025-11-09 00:00:00,,discount_dispute,medium,phone,pending,25.84,0,0,,0,0.0,premium,enhanced,lapsed,0,1,low,high,moderate_risk,standard,Florida,middle
TIC000665,CUST00313,POL00341,2025-10-19 00:00:00,,account_update_request,low,self_service,pending,8.5,0,1,,0,0.0,full_coverage,comprehensive,active,0,0,mid,moderate,low_risk,standard,California,lower_middle
TIC000666,CUST00694,POL00759,2025-01-12 00:00:00,2025-01-12 04:07:12.000000000,payment_failure,low,chat,resolved,4.12,0,0,2.0,0,0.0,full_coverage,comprehensive,active,0,0,mid,moderate,moderate_risk,premium,Pennsylvania,upper_middle
TIC000667,CUST00124,POL00133,2025-01-16 00:00:00,2025-01-16 05:42:36.000000000,discount_dispute,low,chat,closed_no_action,5.71,0,1,,0,0.0,full_coverage,basic,active,0,0,low,high,moderate_risk,premium,California,high
TIC000668,CUST01085,POL01183,2025-08-25 00:00:00,2025-08-25 05:07:12.000000000,account_update_request,medium,chat,resolved,5.12,0,0,5.0,0,0.0,premium,enhanced,renewed,1,0,mid,moderate,moderate_risk,standard,Ohio,lower_middle
TIC000669,CUST00527,POL01236,2025-08-16 00:00:00,2025-08-17 21:58:48.000000000,discount_dispute,high,phone,resolved,45.98,0,1,,0,0.0,standard,enhanced,active,0,0,low,low,moderate_risk,budget,Georgia,middle
TIC000670,CUST00863,POL00945,2025-09-14 00:00:00,2025-09-14 20:47:24.000000000,mileage_sync_issue,medium,phone,resolved,20.79,0,0,2.0,0,0.0,standard,enhanced,active,0,0,low,moderate,low_risk,premium,Arizona,lower_middle
TIC000671,CUST00619,POL00679,2025-03-23 00:00:00,,discount_dispute,low,chat,escalated,0.5,1,0,1.0,0,0.0,standard,basic,renewed,1,0,low,high,moderate_risk,premium,Georgia,middle
TIC000672,CUST00014,POL00015,2025-01-17 00:00:00,2025-01-17 03:30:36.000000000,payment_failure,low,self_service,closed_no_action,3.51,0,0,,0,0.0,standard,basic,lapsed,0,1,low,high,moderate_risk,budget,Texas,middle
TIC000673,CUST00879,POL00963,2025-07-17 00:00:00,,mileage_sync_issue,high,self_service,pending,60.24,0,0,,0,0.0,liability_only,enhanced,active,0,0,low,high,moderate_risk,budget,Florida,lower_middle
TIC000674,CUST00489,POL00533,2025-10-03 00:00:00,,mileage_sync_issue,high,chat,pending,39.55,0,0,,0,0.0,standard,basic,lapsed,0,1,low,high,moderate_risk,premium,North Carolina,middle
TIC000675,CUST01002,POL01094,2025-01-13 00:00:00,2025-01-13 08:37:48.000000000,account_update_request,medium,self_service,resolved,8.63,0,0,4.0,0,0.0,standard,comprehensive,active,0,0,mid,moderate,moderate_risk,budget,North Carolina,low
TIC000676,CUST00549,POL00600,2025-07-23 00:00:00,2025-07-23 04:24:00.000000000,app_login_issue,low,phone,resolved,4.4,0,0,5.0,0,0.0,standard,basic,renewed,1,0,low,very_high,moderate_risk,budget,Georgia,lower_middle
TIC000677,CUST00681,POL00745,2025-07-24 00:00:00,2025-07-24 03:33:36.000000000,account_update_request,low,phone,resolved,3.56,0,0,1.0,0,0.0,full_coverage,basic,active,0,0,mid,low,moderate_risk,standard,Texas,low
TIC000678,CUST00235,POL00255,2025-02-23 00:00:00,,billing_issue,medium,chat,pending,10.87,0,0,,0,0.0,full_coverage,basic,lapsed,0,1,low,none,moderate_risk,standard,Arizona,middle
TIC000679,CUST00494,POL00538,2025-10-24 00:00:00,2025-10-24 05:37:12.000000000,mileage_sync_issue,low,phone,closed_no_action,5.62,0,0,,0,0.0,full_coverage,enhanced,cancelled,0,1,low,high,moderate_risk,standard,New York,lower_middle
TIC000680,CUST00318,POL00347,2025-07-07 00:00:00,2025-07-07 07:46:48.000000000,payment_failure,high,phone,resolved,7.78,0,0,1.0,0,0.0,full_coverage,comprehensive,cancelled,0,1,mid,moderate,moderate_risk,standard,Pennsylvania,low
TIC000681,CUST00270,POL00291,2025-05-05 00:00:00,,account_update_request,high,chat,escalated,87.62,1,1,3.0,0,0.0,premium,basic,active,0,0,low,moderate,moderate_risk,high_value,California,middle
TIC000682,CUST00497,POL00542,2025-02-19 00:00:00,2025-02-19 07:03:00.000000000,claim_status_question,low,chat,resolved,7.05,0,1,2.0,0,0.0,standard,basic,active,0,0,low,high,moderate_risk,budget,Ohio,lower_middle
TIC000683,CUST00140,POL00152,2025-08-23 00:00:00,2025-08-23 10:58:48.000000000,account_update_request,low,email,resolved,10.98,0,0,2.0,0,0.0,standard,basic,cancelled,0,1,low,moderate,moderate_risk,budget,Arizona,middle
TIC000684,CUST00618,POL00678,2025-08-19 00:00:00,2025-08-20 15:48:00.000000000,policy_change_request,medium,self_service,resolved,39.8,0,0,4.0,1,24.32,premium,comprehensive,active,0,0,mid,high,moderate_risk,standard,Illinois,upper_middle
TIC000685,CUST00374,POL01218,2025-01-19 00:00:00,2025-01-19 23:08:24.000000000,billing_issue,medium,chat,resolved,23.14,0,0,5.0,0,0.0,premium,comprehensive,renewed,1,0,high,none,moderate_risk,budget,Ohio,high
TIC000686,CUST00279,POL00304,2025-09-25 00:00:00,2025-09-25 05:49:48.000000000,policy_change_request,low,phone,resolved,5.83,0,0,,0,0.0,premium,comprehensive,active,0,0,mid,high,moderate_risk,standard,Georgia,lower_middle
TIC000687,CUST00413,POL00453,2025-07-09 00:00:00,2025-07-10 00:54:36.000000000,claim_status_question,medium,phone,resolved,24.91,0,1,4.0,0,0.0,liability_only,basic,active,0,0,low,moderate,moderate_risk,standard,New York,low
TIC000688,CUST00574,POL00629,2025-03-23 00:00:00,,policy_change_request,critical,phone,pending,85.56,0,0,,1,0.0,liability_only,basic,active,0,0,low,low,moderate_risk,standard,Texas,middle
TIC000689,CUST00887,POL00974,2025-08-14 00:00:00,2025-08-15 22:34:12.000000000,policy_change_request,high,self_service,resolved,46.57,0,0,3.0,1,66.26,standard,enhanced,lapsed,0,1,low,high,moderate_risk,high_value,Illinois,upper_middle
TIC000690,CUST00244,POL00264,2025-03-17 00:00:00,2025-03-17 12:02:24.000000000,policy_change_request,medium,phone,resolved,12.04,0,0,2.0,1,0.0,premium,basic,renewed,1,0,mid,very_high,moderate_risk,standard,Texas,lower_middle
TIC000691,CUST00050,POL00058,2025-04-19 00:00:00,2025-04-19 20:40:12.000000000,policy_change_request,medium,phone,resolved,20.67,0,0,1.0,0,0.0,liability_only,basic,renewed,1,0,low,high,moderate_risk,high_value,Illinois,high
TIC000692,CUST01098,POL01197,2025-01-07 00:00:00,,policy_change_request,medium,chat,escalated,41.07,1,1,1.0,0,0.0,liability_only,enhanced,cancelled,0,1,low,high,low_risk,standard,Texas,high
TIC000693,CUST00968,POL01059,2025-07-27 00:00:00,2025-07-27 04:06:36.000000000,account_update_request,medium,self_service,resolved,4.11,0,0,1.0,0,0.0,liability_only,comprehensive,active,0,0,low,high,moderate_risk,budget,Arizona,low
TIC000694,CUST00937,POL01027,2025-06-10 00:00:00,2025-06-10 18:53:24.000000000,claim_status_question,medium,email,resolved,18.89,0,0,4.0,0,0.0,premium,enhanced,active,0,0,low,high,low_risk,standard,California,lower_middle
TIC000695,CUST00318,POL00347,2025-09-26 00:00:00,2025-09-26 22:41:24.000000000,account_update_request,high,self_service,resolved,22.69,0,1,1.0,0,0.0,full_coverage,comprehensive,cancelled,0,1,mid,moderate,moderate_risk,standard,Pennsylvania,low
TIC000696,CUST00903,POL00992,2025-07-14 00:00:00,2025-07-14 00:30:00.000000000,app_login_issue,medium,email,closed_no_action,0.5,0,0,,1,11.16,standard,basic,lapsed,0,1,low,very_high,moderate_risk,standard,Illinois,lower_middle
TIC000697,CUST00124,POL00133,2025-06-25 00:00:00,2025-06-25 09:07:12.000000000,discount_dispute,low,phone,resolved,9.12,0,0,4.0,0,0.0,full_coverage,basic,active,0,0,low,high,moderate_risk,premium,California,high
TIC000698,CUST00578,POL00634,2025-04-16 00:00:00,,discount_dispute,low,self_service,pending,4.48,0,0,,1,0.0,standard,basic,lapsed,0,1,low,very_high,moderate_risk,premium,New York,high
TIC000699,CUST00283,POL00308,2025-05-23 00:00:00,,mileage_sync_issue,medium,phone,escalated,13.16,1,1,2.0,0,0.0,standard,basic,active,0,0,low,moderate,moderate_risk,budget,Texas,lower_middle
TIC000700,CUST01071,POL01167,2025-11-23 00:00:00,2025-11-23 08:29:24.000000000,app_login_issue,low,chat,resolved,8.49,0,0,1.0,0,0.0,premium,comprehensive,lapsed,0,1,low,high,moderate_risk,standard,Ohio,upper_middle
TIC000701,CUST00379,POL00415,2025-07-06 00:00:00,2025-07-06 12:15:00.000000000,app_login_issue,low,phone,resolved,12.25,0,0,2.0,0,0.0,full_coverage,basic,renewed,1,0,low,high,moderate_risk,budget,North Carolina,low
TIC000702,CUST00950,POL01040,2025-02-04 00:00:00,,policy_change_request,low,email,escalated,5.7,1,0,2.0,1,0.0,standard,enhanced,active,0,0,low,very_high,moderate_risk,standard,Pennsylvania,low
TIC000703,CUST01004,POL01096,2025-10-03 00:00:00,2025-10-03 04:51:36.000000000,mileage_sync_issue,low,self_service,resolved,4.86,0,1,2.0,0,0.0,standard,basic,active,0,0,low,moderate,moderate_risk,standard,North Carolina,lower_middle
TIC000704,CUST01065,POL01161,2025-09-25 00:00:00,2025-09-26 12:06:00.000000000,discount_dispute,high,phone,resolved,36.1,0,0,4.0,0,0.0,standard,basic,cancelled,0,1,low,moderate,moderate_risk,high_value,California,lower_middle
TIC000705,CUST00460,POL00502,2025-05-12 00:00:00,2025-05-14 01:29:24.000000000,billing_issue,high,phone,resolved,49.49,0,0,4.0,0,0.0,standard,enhanced,active,0,0,low,high,moderate_risk,budget,North Carolina,low
TIC000706,CUST00428,POL00468,2025-12-20 00:00:00,2025-12-20 02:33:00.000000000,account_update_request,low,phone,resolved,2.55,0,0,2.0,0,0.0,premium,basic,active,0,0,mid,moderate,moderate_risk,budget,Georgia,high
TIC000707,CUST00074,POL00083,2025-11-08 00:00:00,,policy_change_request,medium,phone,pending,15.32,0,0,,0,0.0,liability_only,basic,active,0,0,low,very_high,moderate_risk,budget,Texas,middle
TIC000708,CUST00523,POL00569,2025-02-16 00:00:00,2025-02-16 12:39:36.000000000,discount_dispute,low,email,closed_no_action,12.66,0,0,,0,0.0,standard,basic,active,0,0,low,moderate,moderate_risk,premium,Florida,upper_middle
TIC000709,CUST00253,POL00272,2025-09-25 00:00:00,2025-09-25 07:36:36.000000000,policy_change_request,low,self_service,resolved,7.61,0,0,3.0,0,0.0,standard,basic,renewed,1,0,low,moderate,low_risk,standard,Texas,lower_middle
TIC000710,CUST00386,POL00426,2025-04-27 00:00:00,2025-04-29 03:24:00.000000000,discount_dispute,high,phone,resolved,51.4,0,1,2.0,0,0.0,premium,basic,active,0,0,low,high,moderate_risk,standard,Florida,low
TIC000711,CUST00891,POL00978,2025-08-26 00:00:00,,mileage_sync_issue,low,phone,escalated,5.98,1,1,3.0,0,0.0,standard,enhanced,active,0,0,low,moderate,moderate_risk,premium,North Carolina,middle
TIC000712,CUST00097,POL00105,2025-06-13 00:00:00,2025-06-13 12:06:00.000000000,mileage_sync_issue,low,self_service,closed_no_action,12.1,0,1,,0,0.0,standard,basic,cancelled,0,1,low,very_high,moderate_risk,standard,North Carolina,middle
